family,case_id,map,seed,image_size,angle_deg,width_px,blur_px,noise_sigma,abstention_threshold,line_center_mean,line_center_q95,line_center_max,step_boundary_mean,step_boundary_q95,step_boundary_max,line_global_mean,line_global_q95,line_global_q99,line_global_max,line_global_active_fraction_010,line_global_abstention_fraction_010,line_global_abstains_q99_010,step_global_mean,step_global_q95,step_global_q99,step_global_max,step_global_active_fraction_010,step_global_abstention_fraction_010,step_global_abstains_q99_010,step_to_line_ratio_mean,step_to_line_ratio_mean_defined,step_to_line_ratio_q95,step_to_line_ratio_q95_defined,wide_center_mean,wide_center_q95,wide_center_max,wide_edges_mean,wide_edges_q95,wide_edges_max,global_mean,global_q95,global_q99,global_max,global_active_fraction_010,global_abstention_fraction_010,global_abstains_q99_010,dark_center_mean,dark_center_q95,dark_center_max,bright_center_mean,bright_center_q95,bright_center_max,bright_global_mean,bright_global_q95,bright_global_q99,bright_global_max,bright_global_active_fraction_010,bright_global_abstention_fraction_010,bright_global_abstains_q99_010,bright_to_dark_ratio_q95,bright_to_dark_ratio_q95_defined,nuisance_mean,nuisance_q95,nuisance_max,shadow_angle_deg,shadow_blur_px,clean_center_mean,clean_center_q95,clean_center_max,lit_center_mean,lit_center_q95,lit_center_max,shadowed_center_mean,shadowed_center_q95,shadowed_center_max,shadow_boundary_mean,shadow_boundary_q95,shadow_boundary_max,shadowed_global_mean,shadowed_global_q95,shadowed_global_q99,shadowed_global_max,shadowed_global_active_fraction_010,shadowed_global_abstention_fraction_010,shadowed_global_abstains_q99_010,shadowed_crack_retention_mean,shadowed_crack_retention_mean_defined,shadow_boundary_to_clean_ratio_q95,shadow_boundary_to_clean_ratio_q95_defined
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,fusion_reflectance,20260808,128,30.0,4.0,0.7,0.0,0.1,0.9429911044706781,0.9916751235723495,0.9977861046791077,0.17721260715960582,0.7001699924468994,0.7387098670005798,0.05927546281923747,0.691149890422821,0.9391052722930908,0.9977861046791077,0.07291666666666667,0.9270833333333334,0,0.034111888574342525,0.4124288707971573,0.6986991673707963,0.7387098670005798,0.0627170138888889,0.9372829861111112,0,0.18792606454021557,1,0.7060477527404841,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,verified_frangi_ofs,20260808,128,30.0,4.0,0.7,0.0,0.1,0.9248071226728968,0.9907726049423218,0.9972431659698486,0.1677102046507372,0.5792941212654112,0.6033100485801697,0.06898238707152712,0.8447884321212769,0.9630595445632935,0.9972431659698486,0.08094618055555555,0.9190538194444444,0,0.0322827585775182,0.43270790576934814,0.5786100715398789,0.6033100485801697,0.0666232638888889,0.9333767361111112,0,0.18134614292980106,1,0.5846892802401769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,verified_frangi_bic,20260808,128,30.0,4.0,0.7,0.0,0.1,0.9931301955717156,0.9987148493528366,0.9987322688102722,0.22727985246676066,0.9742932558059689,0.9959937334060669,0.06109589999929691,0.9212134927511215,0.9940100312232971,0.9987322688102722,0.06640625,0.93359375,0,0.04374939868446543,0.5454755574464798,0.9609450489282628,0.9959937334060669,0.060980902777777776,0.9390190972222222,0,0.22885202109469888,1,0.9755469806394761,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,verified_frangi_v2,20260808,128,30.0,4.0,0.7,0.0,0.1,0.9163792898137886,0.9904059171676636,0.9979956746101379,0.1420373486054656,0.6136798769235611,0.6422185301780701,0.03208219960409527,0.0,0.9086030125617981,0.9979956746101379,0.04123263888888889,0.9587673611111112,0,0.027340956643456593,0.30339479446411133,0.6126360803842544,0.6422185301780701,0.05067274305555555,0.9493272569444444,0,0.15499842716254322,1,0.6196246067254388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,verified_frangi_consensus,20260808,128,30.0,4.0,0.7,0.0,0.1,0.9566799308880266,0.9936633706092834,0.998250424861908,0.0,0.0,0.0,0.061016597833562024,0.7569919228553772,0.953834056854248,0.998250424861908,0.07118055555555555,0.9288194444444444,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b1p7_n0p015,frangi_similarity_historical,20260808,128,30.0,4.0,1.7,0.015,0.1,0.9983333090701735,0.999287948012352,0.9995654821395874,0.32501337372329353,0.9987637609243393,0.9992579221725464,0.14529276125702179,0.9924691319465637,0.9984025031328201,0.9995654821395874,0.1486545138888889,0.8513454861111112,0,0.20876102462514406,0.9989493787288666,0.9992212206125259,0.9993432760238647,0.2092013888888889,0.7907986111111112,0,0.32555597491383326,1,0.9994754393975677,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b1p7_n0p015,frangi_relative,20260808,128,30.0,4.0,1.7,0.015,0.1,0.5845619791961578,0.7518756240606308,0.846933901309967,0.10104734826481335,0.47494461834430685,0.7955472469329834,0.034979242143537106,0.13362856581807137,0.5811443358659757,0.846933901309967,0.06640625,0.93359375,0,0.04979644154772453,0.21754448860883713,0.4703993439674388,0.7955472469329834,0.158203125,0.841796875,0,0.17285993934084706,1,0.6316797661018567,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b1p7_n0p015,black_tophat,20260808,128,30.0,4.0,1.7,0.015,0.1,0.8787777513624674,0.8978885561227798,0.9142529368400574,0.08908268865969296,0.5485110878944396,0.7128985524177551,0.12460364448881794,0.7714283913373947,0.880086961388588,0.9142529368400574,0.3047960069444444,0.6952039930555556,0,0.11746086096463336,0.566195085644722,0.6579726725816727,0.7777299880981445,0.2915581597222222,0.7084418402777778,0,0.10137112429346112,1,0.6108899419132753,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b1p7_n0p015,derivative_pair,20260808,128,30.0,4.0,1.7,0.015,0.1,0.775551429714065,0.9635019451379776,0.9929498434066772,0.07389321697066331,0.406734350323677,0.8232033252716064,0.17227902969193565,0.6472626775503159,0.8166834384202958,0.9929498434066772,0.4178602430555556,0.5821397569444444,0,0.1765206643108791,0.6212844252586365,0.757465279102326,0.9539650678634644,0.4523654513888889,0.5476345486111112,0,0.09527829379143393,1,0.42214170129716855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b1p7_n0p015,paired_profile,20260808,128,30.0,4.0,1.7,0.015,0.1,0.8973829825240446,0.9285318553447723,0.934092104434967,0.054630472640189436,0.309383153915405,0.5612432956695557,0.14106861283531144,0.490399107336998,0.8964830547571182,0.934092104434967,0.4397786458333333,0.5602213541666667,0,0.11203642329496663,0.393780417740345,0.5080545634031298,0.6640805006027222,0.4139539930555556,0.5860460069444444,0,0.06087754470954174,1,0.3331960579861078,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
