dataset,case_name,condition,role,qualitative,map,target_fraction,score_mean,score_q99,score_max,active_fraction_010,response_mass_near_gt,ap_exact,ap_tol2,precision_top_p005,skeleton_recall_top_p005,precision_top_p01,skeleton_recall_top_p01,precision_top_p02,skeleton_recall_top_p02,precision_top_p05,skeleton_recall_top_p05
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,original,anchor,True,verified_frangi_consensus,0.030970982142857144,0.00897212140262127,0.4157504737377167,0.8347497582435608,0.021145567602040817,0.9955892562866211,0.6037544623160623,0.4456085648989057,1.0,0.5752212389380531,1.0,0.6743362831858407,0.9940239043824701,0.8601769911504424,0.4400159426066162,0.8920353982300885
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,frangi_similarity_historical,0.030970982142857144,0.09592323005199432,0.9727729558944702,0.9990930557250977,0.13420758928571427,0.4976840019226074,0.7212921687005255,0.7841188865420355,0.9840637450199203,0.2761061946902655,0.9840637450199203,0.431858407079646,0.9621513944223108,0.6761061946902654,0.7285771223595058,0.9486725663716814
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,frangi_relative,0.030970982142857144,0.008354498073458672,0.09777411073446274,0.8646583557128906,0.009825414540816327,0.4210066497325897,0.36680300248613334,0.24285318009878099,1.0,0.511504424778761,0.8745019920318725,0.6460176991150443,0.5159362549800797,0.6707964601769911,0.2475089677162216,0.7557522123893805
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,black_tophat,0.030970982142857144,0.18237489461898804,0.8756716251373291,0.975480854511261,0.43197943239795916,0.1227550059556961,0.5602733952039893,0.37625024827851283,1.0,0.5079646017699115,0.9940239043824701,0.6654867256637168,0.8037848605577689,0.7539823008849558,0.39218812275807097,0.8424778761061947
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,derivative_pair,0.030970982142857144,0.16409745812416077,0.8060417771339417,0.9656519293785095,0.39317602040816324,0.05582420527935028,0.0623887972750773,0.06592865398330428,0.21912350597609562,0.31150442477876106,0.17330677290836655,0.40353982300884955,0.12649402390438247,0.47079646017699117,0.09804703068951774,0.6053097345132743
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,paired_profile,0.030970982142857144,0.1668844372034073,0.7587709426879883,0.9568382501602173,0.4522281568877551,0.09684297442436218,0.4257584248190532,0.27065402395498794,0.9960159362549801,0.504424778761062,0.9083665338645418,0.6194690265486725,0.5916334661354582,0.6672566371681415,0.2929453965723396,0.7504424778761062
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,line_step_bic,0.030970982142857144,0.11165743321180344,0.7282431125640869,0.9505909085273743,0.32423867984693877,0.1419820785522461,0.41584117874057613,0.28344931561706294,0.9960159362549801,0.5504424778761062,0.9063745019920318,0.6442477876106195,0.5607569721115537,0.6867256637168142,0.2961339178955759,0.8088495575221238
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,phase_symmetry,0.030970982142857144,0.09326692670583725,0.47914084792137146,0.9048272371292114,0.3505062181122449,0.17464475333690643,0.4509724957598129,0.4495094091368517,0.9601593625498008,0.6247787610619469,0.8844621513944223,0.7221238938053097,0.7270916334661355,0.8017699115044248,0.4639298525308888,0.9185840707964602
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,ofs,0.030970982142857144,0.008663920685648918,0.34343793988227844,0.7358536720275879,0.028121014030612245,0.9922677874565125,0.7674759856361967,0.6177459715405001,0.9960159362549801,0.5168141592920354,0.9960159362549801,0.7168141592920354,0.9960159362549801,0.8530973451327434,0.6488640892785971,0.9451327433628318
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,ofs_reflectance,0.030970982142857144,0.008625232614576817,0.34112563729286194,0.7308126091957092,0.02800143494897959,0.9917725324630737,0.7682162211166772,0.6162595600403924,0.9960159362549801,0.5150442477876106,0.9960159362549801,0.7044247787610619,0.9970119521912351,0.8513274336283185,0.6464726982861698,0.9415929203539823
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,fusion_ofs_profile,0.030970982142857144,0.010202866047620773,0.4753453731536865,0.8391024470329285,0.024533641581632654,0.9897265434265137,0.7287530411823047,0.5179042667978152,1.0,0.5097345132743363,1.0,0.6619469026548672,0.9930278884462151,0.8,0.5261060183339976,0.8707964601769912
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,fusion_precision,0.030970982142857144,0.009610402397811413,0.42535412311553955,0.8362802863121033,0.024952168367346938,0.9862228035926819,0.7232501456331709,0.5154481439224569,1.0,0.5876106194690266,0.99800796812749,0.6601769911504425,0.9880478087649402,0.8,0.5245117576723795,0.8707964601769912
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,fusion_reflectance,0.030970982142857144,0.00975820142775774,0.42512136697769165,0.8382898569107056,0.02521125637755102,0.9846450686454773,0.7220668128288449,0.5179963370794675,1.0,0.5876106194690266,1.0,0.6548672566371682,0.9860557768924303,0.8053097345132744,0.5277002789956158,0.879646017699115
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,verified_frangi_ofs,0.030970982142857144,0.01555032841861248,0.5720322132110596,0.846325159072876,0.032146843112244895,0.9954410791397095,0.7701857709195873,0.6191791830298313,0.9960159362549801,0.5079646017699115,0.99800796812749,0.6991150442477876,0.9970119521912351,0.8548672566371681,0.6488640892785971,0.9451327433628318
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,verified_frangi_bic,0.030970982142857144,0.03330288082361221,0.8037531971931458,0.9724170565605164,0.06640625,0.6221361756324768,0.6320831452567811,0.5346512494843739,1.0,0.511504424778761,0.9960159362549801,0.6530973451327433,0.8356573705179283,0.8194690265486726,0.5918692706257473,0.9787610619469026
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,verified_frangi_v2,0.030970982142857144,0.020888598635792732,0.674590528011322,0.9658175706863403,0.04197225765306122,0.566490888595581,0.4645207512618184,0.33727953639497876,0.9800796812749004,0.5504424778761062,0.896414342629482,0.6495575221238938,0.6862549800796812,0.7415929203539823,0.38341968911917096,0.8743362831858407
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy1,anchor,True,verified_frangi_consensus,0.030970982142857144,0.01176535990089178,0.5178570747375488,0.8733568787574768,0.025450414540816327,0.9969124794006348,0.7268435515892451,0.5182918401716737,1.0,0.5823008849557522,1.0,0.6566371681415929,0.99800796812749,0.8017699115044248,0.5229174970107613,0.8690265486725663
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy2,anchor,True,frangi_similarity_historical,0.030970982142857144,0.08849639445543289,0.9752602577209473,0.9993270635604858,0.11375956632653061,0.5184454321861267,0.6544317937072923,0.7060982665471082,0.9960159362549801,0.25309734513274335,0.9840637450199203,0.41061946902654867,0.8097609561752988,0.5504424778761062,0.6703866082104424,0.9132743362831859
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy2,anchor,True,frangi_relative,0.030970982142857144,0.008771397173404694,0.21905501186847687,0.8597384691238403,0.01411033163265306,0.6219046711921692,0.5980488527088733,0.3833921262553333,1.0,0.45486725663716815,1.0,0.6548672566371682,0.8615537848605578,0.7628318584070797,0.39298525308888005,0.8
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy2,anchor,True,black_tophat,0.030970982142857144,0.15535683929920197,0.9414510726928711,0.9820069670677185,0.31546954719387754,0.18532119691371918,0.7741493354914909,0.556239931184386,1.0,0.40176991150442476,1.0,0.5964601769911504,0.9960159362549801,0.8017699115044248,0.5823037066560383,0.9008849557522124
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy2,anchor,True,derivative_pair,0.030970982142857144,0.11819261312484741,0.7883572578430176,0.9776347279548645,0.29502152423469385,0.0702594444155693,0.07824210434638708,0.07480889949456106,0.23904382470119523,0.32212389380530976,0.21713147410358566,0.4353982300884956,0.16733067729083664,0.5203539823008849,0.10960542048624951,0.584070796460177
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy2,anchor,True,paired_profile,0.030970982142857144,0.12802229821681976,0.7533326745033264,0.9508919715881348,0.33753188775510207,0.12193931639194489,0.3980603241542571,0.25692346162583,0.9482071713147411,0.4831858407079646,0.7749003984063745,0.5699115044247788,0.5617529880478087,0.6495575221238938,0.2941410920685532,0.7168141592920354
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy2,anchor,True,line_step_bic,0.030970982142857144,0.13947075605392456,0.8372119069099426,0.957148015499115,0.3739636479591837,0.16691844165325165,0.5901536772396514,0.4186379410512525,1.0,0.4849557522123894,0.9920318725099602,0.6230088495575221,0.8326693227091634,0.7592920353982301,0.43045037863690716,0.8672566371681416
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy2,anchor,True,phase_symmetry,0.030970982142857144,0.09135010838508606,0.5375882387161255,0.9059796929359436,0.3306162308673469,0.19216500222682953,0.5040365237215092,0.48297056450758497,1.0,0.6159292035398231,0.9601593625498008,0.720353982300885,0.7898406374501992,0.8230088495575221,0.4914308489438023,0.9168141592920354
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy2,anchor,True,ofs,0.030970982142857144,0.009913112968206406,0.4081892967224121,0.7376150488853455,0.0274234693877551,0.9970145225524902,0.7567960072231087,0.5757815311905653,1.0,0.5008849557522124,1.0,0.6690265486725664,1.0,0.8194690265486726,0.5954563571143882,0.9168141592920354
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy2,anchor,True,ofs_reflectance,0.030970982142857144,0.010177141055464745,0.41409528255462646,0.7129811644554138,0.02774234693877551,0.9980518221855164,0.7639610070456426,0.5861419711375591,1.0,0.46017699115044247,1.0,0.6690265486725664,1.0,0.8336283185840708,0.6086090075727382,0.9203539823008849
khanhha,Volker_DSC01646_226_19_1273_1645.jpg,noisy2,anchor,True,fusion_ofs_profile,0.030970982142857144,0.011996894143521786,0.5229271650314331,0.8374916315078735,0.027044802295918366,0.9946457743644714,0.7547261398801164,0.55016802573573,1.0,0.5097345132743363,1.0,0.6371681415929203,1.0,0.7929203539823009,0.5647668393782384,0.8973451327433628
