cohort,map,baseline,physical_scenes,delta_ap_tol2_mean,delta_ap_tol2_median,delta_ap_tol2_ci95_low,delta_ap_tol2_ci95_high,delta_ap_tol2_share_positive,delta_precision_top_p01_mean,delta_precision_top_p01_median,delta_precision_top_p01_ci95_low,delta_precision_top_p01_ci95_high,delta_precision_top_p01_share_positive,delta_skeleton_recall_top_p01_mean,delta_skeleton_recall_top_p01_median,delta_skeleton_recall_top_p01_ci95_low,delta_skeleton_recall_top_p01_ci95_high,delta_skeleton_recall_top_p01_share_positive,delta_response_mass_near_gt_mean,delta_response_mass_near_gt_median,delta_response_mass_near_gt_ci95_low,delta_response_mass_near_gt_ci95_high,delta_response_mass_near_gt_share_positive,delta_active_fraction_010_mean,delta_active_fraction_010_median,delta_active_fraction_010_ci95_low,delta_active_fraction_010_ci95_high,delta_active_fraction_010_share_positive
khanhha_noisy2,ofs_reflectance,frangi_similarity_historical,24,-0.17317989026916875,-0.11498695543233131,-0.30754958468596383,-0.03339875861643812,0.25,-0.1747177954847278,-0.047808764940239,-0.27565778552456843,-0.08332918326693235,0.16666666666666666,0.05364121707130827,0.03733084960602951,-0.011264602237107998,0.11673770836783025,0.55,0.2204093167092651,0.16126245260238647,0.13662323383177863,0.31175174749029483,0.6666666666666666,-0.17332406595450678,-0.1886459661989796,-0.197272185241284,-0.14863561513472578,0.0
khanhha_noisy2,paired_profile,frangi_similarity_historical,24,-0.26469382237441647,-0.23829023727665444,-0.37233466919088093,-0.16239625777252045,0.15,-0.21447543160690574,-0.20119521912350596,-0.3383134130146083,-0.08721572045152749,0.20833333333333334,0.12433084696450973,0.09540193219103171,0.0435277995558115,0.22563305058858676,0.75,-0.1823023991989127,-0.07848995458334679,-0.27116560480596186,-0.0995288664230126,0.041666666666666664,0.17690562553146258,0.1706094547193877,0.15863153366815474,0.19559782897534012,1.0
khanhha_noisy2,phase_symmetry,frangi_similarity_historical,24,-0.16488358560650979,-0.1357807768319794,-0.256564925122388,-0.07907685417692303,0.25,-0.09163346613545818,-0.026892430278884494,-0.17264276228419653,-0.013278137450199231,0.25,0.2326567087574612,0.24543795620437953,0.18287709325341345,0.28163479900845045,0.95,-0.14263143690186553,-0.06676516868174075,-0.20949894378742706,-0.08037568039726468,0.041666666666666664,0.13077799479166666,0.1164202008928571,0.11224948597603103,0.15055529536033163,1.0
khanhha_noisy2,verified_frangi_bic,frangi_similarity_historical,24,-0.07697971086289515,-0.015904610400602287,-0.12829653563721763,-0.02772326936404547,0.25,-0.03228751660026562,0.0,-0.09047144754316071,0.020752407038512583,0.2916666666666667,0.10597078684732034,0.10423077901269105,0.0705623434856171,0.14378122554159875,0.8,-0.007535375150231016,-0.0018255412578582209,-0.035406978663134706,0.022450210056073654,0.3333333333333333,-0.034232003348214274,-0.03922193877551015,-0.04264914583997661,-0.023657475685586724,0.08333333333333333
khanhha_noisy2,verified_frangi_consensus,frangi_similarity_historical,24,-0.18301036696610606,-0.13051554392378018,-0.31860809076898455,-0.04378623971289822,0.25,-0.1721447543160691,-0.04880478087649395,-0.27390438247011956,-0.07918119189907041,0.16666666666666666,0.0577771714025473,0.041063253293469104,-0.012215055240550268,0.12229604722367589,0.55,0.20089738601624654,0.15003769844770432,0.12087185446531899,0.28198466816538714,0.7083333333333334,-0.17136429767219388,-0.18671277104591838,-0.19481348569701318,-0.14670962379092262,0.0
khanhha_noisy2,verified_frangi_ofs,frangi_similarity_historical,24,-0.17835358252539799,-0.11511130926002094,-0.31184352860344783,-0.03641463310500038,0.25,-0.17048472775564413,-0.04880478087649395,-0.27233565737051796,-0.07885126162018595,0.16666666666666666,0.04951014185755286,0.041063253293469104,-0.01777536754664685,0.11334371966899928,0.55,0.21208500019080626,0.1754150092601776,0.13016345393649922,0.3006590231093772,0.7083333333333334,-0.17214488334396258,-0.18723094706632654,-0.1955442052309205,-0.14689027954931974,0.0
khanhha_noisy2,verified_frangi_v2,frangi_similarity_historical,24,-0.18763227002562047,-0.1271359129372222,-0.2753247812341653,-0.10434783339989472,0.2,-0.09553452855245685,-0.033864541832669445,-0.17114873837981412,-0.02481532204515274,0.20833333333333334,0.16113689105158807,0.16359879259760776,0.10729647064213399,0.21595075155027393,0.85,-0.016742737042174376,-0.004450580105185578,-0.05531770206871443,0.019940357548330196,0.2916666666666667,-0.08475499574829932,-0.0873923788265306,-0.09750027818744685,-0.06973339262462798,0.08333333333333333
khanhha_anchors_all_conditions,black_tophat,frangi_similarity_historical,16,-0.17380636095219767,-0.15465973575854072,-0.2929962424318069,-0.061277256207686294,0.23076923076923078,-0.08333333333333334,-0.02722443559096945,-0.20551336321381142,0.032709785856573595,0.3125,0.12248808042396044,0.07781649245063879,0.03388218688242944,0.22198569151206565,0.7692307692307693,-0.14281491724250375,-0.06189388409256934,-0.24411906886246773,-0.05608298513519308,0.0625,0.21928021696960037,0.21772693452380953,0.2036894610138978,0.23524836326132018,1.0
khanhha_anchors_all_conditions,derivative_pair,frangi_similarity_historical,16,-0.28809412654662897,-0.2549644179676122,-0.42735945712808987,-0.15330832708776265,0.15384615384615385,-0.32540670650730413,-0.30444887118193886,-0.499382677622842,-0.1576485723771582,0.1875,0.0861020380279697,0.026455026455026436,-0.01721425051752085,0.21623338452857047,0.6923076923076923,-0.16660429180774372,-0.07801485372086363,-0.27736357375106313,-0.07024622886650232,0.0625,0.1611780698607568,0.14197026466836737,0.1343369672087585,0.19101356973453448,1.0
khanhha_anchors_all_conditions,frangi_relative,frangi_similarity_historical,16,-0.24164365150035114,-0.15635334642903856,-0.37975873483610106,-0.11608997471666326,0.15384615384615385,-0.21551294820717132,-0.11520584329349272,-0.3884119770916335,-0.05822439409030546,0.25,0.02702851704682874,0.09785932721712536,-0.09423505943134065,0.1489067236137818,0.6153846153846154,-0.12538528244961833,-0.0411655865609646,-0.22806151160136026,-0.03507430632635083,0.125,-0.11307364742772111,-0.11355694621598642,-0.13502975775271048,-0.09078785383782421,0.0
khanhha_anchors_all_conditions,frangi_similarity_historical,frangi_similarity_historical,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khanhha_anchors_all_conditions,fusion_ofs_profile,frangi_similarity_historical,16,-0.20689326265185873,-0.15294789850005613,-0.33555341708110303,-0.09275403503721455,0.15384615384615385,-0.14682934926958832,-0.012284196547144704,-0.2877687167994688,-0.013154672974767613,0.25,0.11419018700494969,0.11396011396011396,-0.0015613845827229347,0.24247671155885325,0.6153846153846154,0.20010436457717637,0.1319420027236144,0.10669691058295333,0.3045342365655717,0.6875,-0.18378225313562926,-0.20180630846088438,-0.21936365244339928,-0.14610036214192712,0.0
khanhha_anchors_all_conditions,fusion_precision,frangi_similarity_historical,16,-0.20864131754725268,-0.1529740508374213,-0.337653658948025,-0.09563315517317034,0.15384615384615385,-0.15214143426294824,-0.017264276228419653,-0.29087919156706504,-0.019505312084993377,0.25,0.11431907321486172,0.11375661375661378,-0.00016076363967570901,0.23910861761020571,0.6153846153846154,0.1897082727664383,0.1144837737083435,0.09546767135798291,0.29435525398973067,0.6875,-0.18242453231292519,-0.20059390943877553,-0.218246501481452,-0.14570916623485333,0.0
khanhha_anchors_all_conditions,fusion_reflectance,frangi_similarity_historical,16,-0.20474557221898568,-0.15293783398314026,-0.3287382878676376,-0.0948913306696201,0.15384615384615385,-0.1608980743691899,-0.008964143426294839,-0.29515375996015936,-0.04257449369189915,0.25,0.09247774449000098,0.11904761904761907,-0.00479829508554777,0.18475418292851073,0.6153846153846154,0.17814280634775062,0.11714593072732288,0.08931334154798001,0.2759243373834882,0.6875,-0.17943920732355442,-0.2005341198979592,-0.21589780016010313,-0.140939964242533,0.0
khanhha_anchors_all_conditions,line_step_bic,frangi_similarity_historical,16,-0.2137566740282369,-0.211606285003472,-0.33373585964245783,-0.1003166145466022,0.23076923076923078,-0.15998505976095617,-0.06341301460823369,-0.28823663678618855,-0.03299199037184597,0.25,0.14542168475325892,0.08715596330275226,0.05422826217160234,0.25104531240513545,0.8461538461538461,-0.13499579780909698,-0.0620146511743466,-0.226837443512098,-0.055615787694235544,0.0625,0.19955797260310376,0.1923828125,0.17618916829427086,0.22318223187712585,1.0
khanhha_anchors_all_conditions,ofs,frangi_similarity_historical,16,-0.19683590198921946,-0.1529631540301858,-0.3239393715936399,-0.08588935882859651,0.15384615384615385,-0.15114541832669323,-0.011952191235059747,-0.28996721447543156,-0.023693766600265658,0.25,0.10017283085098189,0.10703363914373083,-0.0007268961845744856,0.20378543496132295,0.6153846153846154,0.21745126805520462,0.1845021111269792,0.12078655630878833,0.3214369808516494,0.6875,-0.18804267312393708,-0.2077321162840136,-0.22309299391143175,-0.15222498056839923,0.0
khanhha_anchors_all_conditions,ofs_reflectance,frangi_similarity_historical,16,-0.193302681589807,-0.15294328238675803,-0.32346799917441504,-0.0850249788247359,0.15384615384615385,-0.15903054448871184,-0.004980079681274885,-0.29678162350597614,-0.04074950199203195,0.25,0.07762099393326333,0.10168650793650795,-0.010952109424415452,0.15594947860640324,0.6153846153846154,0.2084088542569589,0.15234499797224998,0.11317306145193318,0.31197733742083833,0.6875,-0.1858362729857568,-0.20770554315476192,-0.22061984522813033,-0.14666115897042414,0.0
khanhha_anchors_all_conditions,paired_profile,frangi_similarity_historical,16,-0.24455602988730812,-0.2514813035778703,-0.3813431813014251,-0.1122423021638951,0.23076923076923078,-0.1826859229747676,-0.15836653386454186,-0.35064222277556445,-0.01539674634794156,0.1875,0.14913249285570038,0.05291005291005291,0.032230445076613476,0.3030310576641146,0.6923076923076923,-0.15970253188182448,-0.06555580347776413,-0.2754274343966245,-0.06397103956648308,0.0625,0.21085778061224492,0.19733205782312924,0.18767707461402527,0.23693584000983203,1.0
khanhha_anchors_all_conditions,phase_symmetry,frangi_similarity_historical,16,-0.15720757246767667,-0.1007826734830173,-0.2720969163887247,-0.0542213669008569,0.23076923076923078,-0.12047642762284197,-0.05610889774236387,-0.24523157370517926,-0.0016589890438247254,0.1875,0.19749441614960275,0.15740740740740744,0.11525294220077936,0.28345511902287723,0.8461538461538461,-0.11855938732333016,-0.05863443637887636,-0.19399646310387958,-0.04861887294767562,0.125,0.12528109388286565,0.10570790816326534,0.09970075127218858,0.15507862324617347,1.0
khanhha_anchors_all_conditions,verified_frangi_bic,frangi_similarity_historical,16,-0.12078507804591557,-0.06603066981068705,-0.20436458580486955,-0.04444214205153116,0.23076923076923078,-0.06855909694555112,0.0,-0.17289384130146082,0.025484520252324006,0.3125,0.12261431363629721,0.12385321100917428,0.06003475658740539,0.19365865831676068,0.7692307692307693,-0.011368597314382597,0.0,-0.04708479466838375,0.02444125198817344,0.375,-0.05815612377763606,-0.06177256058673469,-0.06816270270315157,-0.04525504598812181,0.0625
khanhha_anchors_all_conditions,verified_frangi_consensus,frangi_similarity_historical,16,-0.2131888328991494,-0.15295637379457264,-0.3386973908378523,-0.09935220142529574,0.15384615384615385,-0.16110557768924302,-0.012616201859229714,-0.2954038014608234,-0.04116658366533869,0.25,0.07786065185549045,0.11640211640211641,-0.00817452361858663,0.15499161035865194,0.6153846153846154,0.18204627204977442,0.10176213954885799,0.09104193464942607,0.28702558465192857,0.6875,-0.18360911259034868,-0.19994618941326534,-0.2170218227671928,-0.1463334894504677,0.0
khanhha_anchors_all_conditions,verified_frangi_ofs,frangi_similarity_historical,16,-0.20124564200986994,-0.14350999034532044,-0.32674557194003406,-0.0885554701099293,0.15384615384615385,-0.1545069721115538,-0.005976095617529928,-0.2887263446215139,-0.03414674634794171,0.25,0.07415294111805203,0.11467889908256879,-0.012524169394940771,0.1488071201750704,0.6153846153846154,0.19830703439947686,0.1282518481214841,0.10244555657651896,0.3066695104401636,0.6875,-0.1841700547406463,-0.20194249574829934,-0.21855614071800597,-0.14664907650071748,0.0
khanhha_anchors_all_conditions,verified_frangi_v2,frangi_similarity_historical,16,-0.1959358825878932,-0.17023431516358467,-0.30409029545872174,-0.09043234574858829,0.15384615384615385,-0.12126494023904386,-0.03585657370517929,-0.23763798970783534,-0.00995808432934932,0.1875,0.17052519390569587,0.1851851851851852,0.10315751503092745,0.2455292641449575,0.9230769230769231,-0.028145726173534065,-0.0005600402752558344,-0.07482403444458517,0.014191684225443146,0.3125,-0.08840091212266157,-0.09195963541666664,-0.10011131649925598,-0.07099714214299001,0.0625
khanhha_hash_all_conditions,black_tophat,frangi_similarity_historical,8,-0.19266035196758846,-0.1796963816471997,-0.3370757877188317,-0.06605361486024972,0.2857142857142857,-0.06947211155378485,-0.06374501992031875,-0.17745683930942893,0.029465471447543166,0.375,0.18050634289879294,0.15955766192733015,0.10514705724344009,0.25973620300514194,1.0,-0.19513372758713862,-0.17464634900291762,-0.3135221619158983,-0.07152407275862069,0.0,0.24541613520408165,0.2387429581207483,0.20834911112882654,0.2826608670812075,1.0
khanhha_hash_all_conditions,derivative_pair,frangi_similarity_historical,8,-0.30793763751999614,-0.367465708065651,-0.44786372047921547,-0.1661695419818693,0.0,-0.3216301460823373,-0.3316733067729084,-0.484644754316069,-0.161769588313413,0.0,0.006129599817851038,0.03554502369668247,-0.13868023090119996,0.1382538646207986,0.7142857142857143,-0.17695136791250357,-0.08888559291760126,-0.3014172768453136,-0.06263696561412266,0.0,0.1404082629145408,0.16837731186224486,0.0338355862364477,0.2253376448235544,0.875
khanhha_hash_all_conditions,frangi_relative,frangi_similarity_historical,8,-0.28742853602472745,-0.23611260377772839,-0.45385052107152424,-0.13525871594177266,0.0,-0.2680942895086321,-0.1391102257636122,-0.5306274900398407,-0.039757636122177954,0.125,-0.03354984216610808,-0.09399684044233807,-0.21962322062391007,0.1692678312003994,0.2857142857142857,-0.1815022119941811,-0.1140834589799245,-0.31678916330468687,-0.06459626935732861,0.0,-0.11678475100977892,-0.11526759141156463,-0.14368967069249577,-0.09035528273809525,0.0
khanhha_hash_all_conditions,frangi_similarity_historical,frangi_similarity_historical,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khanhha_hash_all_conditions,fusion_ofs_profile,frangi_similarity_historical,8,-0.12097408743541191,-0.0145184073658058,-0.38788328782512077,0.17094254898819353,0.42857142857142855,-0.15529548472775564,-0.11420982735723773,-0.32554158366533864,0.012541500664010469,0.125,0.1023216164191705,0.019747235387045797,-0.029133150602533655,0.24015195175425832,0.5714285714285714,0.17390877093809348,0.15652134517828625,0.0769701102806721,0.2699581396707799,0.75,-0.18140063642644558,-0.18420825361394555,-0.22054617745535715,-0.14081312945099916,0.0
khanhha_hash_all_conditions,fusion_precision,frangi_similarity_historical,8,-0.12126700640034313,-0.014520361905810165,-0.3889835373364199,0.17036650094848738,0.42857142857142855,-0.1553784860557769,-0.11122177954847279,-0.326195219123506,0.010375166002656047,0.125,0.1049697277979993,0.02132701421800946,-0.0295521264984679,0.24653341283580638,0.5714285714285714,0.17460320695924264,0.17174728214740753,0.08047003001168682,0.2677618112938944,0.75,-0.18061755952380953,-0.18374322385204084,-0.21971653529575894,-0.13988819771072494,0.0
khanhha_hash_all_conditions,fusion_reflectance,frangi_similarity_historical,8,-0.1209393008304396,-0.014515960814921436,-0.38566963811711247,0.16649831599826403,0.42857142857142855,-0.15371845949535193,-0.11254980079681276,-0.32805444887118196,0.014691235059760981,0.125,0.10907675526572864,0.02922590837282779,-0.018681987873473666,0.24672177936131898,0.5714285714285714,0.1707565704515825,0.16371872524420422,0.08217027317926599,0.2620842285454273,0.75,-0.18042822597789118,-0.1835871067176871,-0.22053214352147113,-0.14047220450680276,0.0
khanhha_hash_all_conditions,line_step_bic,frangi_similarity_historical,8,-0.236109223785891,-0.19670967913700163,-0.3873090441758217,-0.09906101735706066,0.0,-0.14143426294820716,-0.02290836653386453,-0.31449410690571056,0.008316733067728831,0.25,0.17070332875425648,0.11295418641390204,0.06470526911775946,0.2798332724592297,0.8571428571428571,-0.18076707822425914,-0.15572501594821608,-0.29339984842614897,-0.069502813841488,0.0,0.19359438111181976,0.19702978847789118,0.17087020355017007,0.21587028243914755,1.0
khanhha_hash_all_conditions,ofs,frangi_similarity_historical,8,-0.11686151567683642,-0.014517191720706632,-0.38742394048316825,0.1751941726397945,0.42857142857142855,-0.15944555112881806,-0.11586985391766266,-0.33989043824701193,0.008881142098273578,0.125,0.08891508158706793,0.020537124802527628,-0.030961692670248318,0.21746258080707256,0.5714285714285714,0.187901357964923,0.15956066735088825,0.08504233793743579,0.29604671884250516,0.75,-0.18433613679846939,-0.18578271152210885,-0.22412773703231292,-0.14426136665603745,0.0
khanhha_hash_all_conditions,ofs_reflectance,frangi_similarity_historical,8,-0.11674585771507899,-0.014510484678368532,-0.40156360152602744,0.17474757503105495,0.42857142857142855,-0.15836653386454186,-0.11819389110225761,-0.3368193891102258,0.012948207171314719,0.125,0.0914780208335551,0.030015797788309633,-0.022223796183821993,0.2097449559700926,0.5714285714285714,0.1832106732472312,0.16580239931742352,0.08410157617375566,0.28167129727080453,0.75,-0.18421240566539115,-0.18576278167517007,-0.22345861318160073,-0.14353623163132442,0.0
khanhha_hash_all_conditions,paired_profile,frangi_similarity_historical,8,-0.26342954258274703,-0.24294161242247617,-0.4163448317181599,-0.12363684945573794,0.0,-0.1718957503320053,-0.06673306772908365,-0.3231241699867198,-0.03485640770252328,0.125,0.15117020832333097,0.11463844797178131,0.03203509123295551,0.2521071230333521,0.8571428571428571,-0.20308130932971835,-0.18444421608000994,-0.3261703946181418,-0.07842751489564159,0.0,0.22540573846726192,0.21515930590986398,0.18578842059284653,0.2701748179740646,1.0
khanhha_hash_all_conditions,phase_symmetry,frangi_similarity_historical,8,-0.17395408734986753,-0.12983644415652323,-0.31539808959318333,-0.05823329857544587,0.14285714285714285,-0.06739707835325366,-0.04282868525896416,-0.1916542164674635,0.03768260292164674,0.375,0.2745223915680248,0.28991596638655465,0.17976728769786424,0.3619623722078584,1.0,-0.17339200681696337,-0.1596638336777687,-0.2830702072630326,-0.06161403050646194,0.0,0.14843085671768708,0.1466338488520408,0.1108772122130102,0.18775576636904762,1.0
khanhha_hash_all_conditions,verified_frangi_bic,frangi_similarity_historical,8,-0.10671028494808665,-0.06736825964881454,-0.21185764096499157,-0.017337722494845758,0.2857142857142857,-0.025066401062417004,-0.015936254980079667,-0.11106200199203188,0.07636329681274895,0.375,0.1553158999623327,0.16312997347480107,0.0794122168229366,0.2274545289295286,1.0,0.002441484170655421,-0.001838432004054399,-0.060838140547275536,0.07084456318989399,0.375,-0.05766036883503402,-0.06339684311224492,-0.071865616363733,-0.03733748870642006,0.125
khanhha_hash_all_conditions,verified_frangi_consensus,frangi_similarity_historical,8,-0.1186580317667759,-0.014543176150100234,-0.38899789718239886,0.17171056346328406,0.42857142857142855,-0.15097941567065074,-0.10889774236387781,-0.3302664342629482,0.02332544820717128,0.125,0.10096194705171446,0.019747235387045797,-0.03006652008199009,0.23752784358076437,0.5714285714285714,0.1769987701942834,0.17602835595607758,0.08291345964389621,0.2707378218571345,0.75,-0.18039667038690477,-0.1836203231292517,-0.22015702643362034,-0.1395313496492347,0.0
khanhha_hash_all_conditions,verified_frangi_ofs,frangi_similarity_historical,8,-0.11518748676590136,-0.014542346641005233,-0.38832367435906295,0.17419947506845923,0.42857142857142855,-0.15737051792828685,-0.11852589641434261,-0.33558681938911017,0.018343293492695867,0.125,0.07798797691158857,0.020537124802527628,-0.03697830893697592,0.19479888824444527,0.5714285714285714,0.1775624941607627,0.17344889355202517,0.08128913470233481,0.2714390099979936,0.75,-0.18128188775510207,-0.18420161033163268,-0.22090076264880953,-0.1410979186596514,0.0
khanhha_hash_all_conditions,verified_frangi_v2,frangi_similarity_historical,8,-0.17990007546022047,-0.15007752460673693,-0.3297649359203737,-0.05465903351611744,0.0,-0.0698871181938911,-0.03120849933598936,-0.1801128818061089,0.05154382470119523,0.25,0.18573064268307785,0.24929971988795518,0.0864402641000999,0.27555602258586903,0.8571428571428571,-0.0013774470426142216,-0.010284962753454847,-0.05856885404791684,0.05883212172969552,0.25,-0.09420257360756804,-0.09863945578231295,-0.12143504862882655,-0.06414919483418369,0.0
external_original,black_tophat,frangi_similarity_historical,6,-0.10699768974115674,-0.044197812594624,-0.32482296070289324,0.03657399891945563,0.3333333333333333,-0.049468791500664015,-0.014940239043824688,-0.21912350597609564,0.1205179282868526,0.16666666666666666,0.24773144322295396,0.11082730239818361,0.036942434132727874,0.5549907205680626,0.6666666666666666,-0.07387333250759791,-0.038622442632913596,-0.22211896670827025,0.02877817740469859,0.3333333333333333,0.14670360331632656,0.14151187818877553,0.09288305165816328,0.20205543154761904,1.0
external_original,derivative_pair,frangi_similarity_historical,6,-0.1562566450347275,-0.0409717439784994,-0.41902381095034696,-0.004083611254780135,0.3333333333333333,-0.15106241699867204,-0.0368525896414343,-0.4395750332005312,0.0627490039840637,0.5,0.3626382894798115,0.3763303533418475,0.1643666335556501,0.5609099454039729,0.8333333333333334,-0.10695137157260132,-0.03990560770034785,-0.2858759577696522,0.0037601053869972486,0.3333333333333333,0.27039155505952384,0.2772042410714286,0.2342155612244898,0.305311968537415,1.0
external_original,frangi_relative,frangi_similarity_historical,6,-0.1423497960753785,-0.05181934899754984,-0.41957582541777333,0.0345416001132556,0.3333333333333333,-0.15471447543160696,-0.08864541832669326,-0.49667994687915024,0.11719787516600262,0.3333333333333333,0.16383952392235016,0.07407407407407407,-0.1828051684373523,0.5119339939900699,0.5,-0.08327615738380705,-0.047463081777095795,-0.2851001266390086,0.06205644322714452,0.3333333333333333,-0.09679926658163264,-0.10191127232142855,-0.15011492878401358,-0.041806175595238075,0.0
external_original,frangi_similarity_historical,frangi_similarity_historical,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_original,fusion_ofs_profile,frangi_similarity_historical,6,-0.0805503836700949,-0.007479022802155705,-0.33224697859985824,0.08938617072961409,0.5,0.10524568393094287,0.10059760956175298,-0.03718459495351929,0.2649485391766267,0.5,0.361116589992144,0.23060344827586207,0.0910079939454141,0.6542404708442198,0.8333333333333334,0.2743075420536722,0.282534183585085,0.10131205036304898,0.44321225738773745,0.8333333333333334,-0.13555285395408165,-0.1554229113520408,-0.17479472257653064,-0.08724290497448983,0.0
external_original,fusion_precision,frangi_similarity_historical,6,-0.07942641013575215,-0.007279565661494895,-0.32675174601386264,0.09099513318445246,0.5,0.11288180610889775,0.10059760956175298,-0.050132802124834036,0.2622841965471448,0.5,0.3748766401365755,0.22844827586206898,0.09099661203348942,0.6730993163548945,0.8333333333333334,0.26933741371613,0.2748918697470799,0.10231216065585615,0.4355696210016807,0.8333333333333334,-0.1329287574404762,-0.15270248724489793,-0.17341624149659865,-0.08235344919217687,0.0
external_original,fusion_reflectance,frangi_similarity_historical,6,-0.08820217236651567,-0.004979559560818001,-0.33923153458964195,0.07865956731675841,0.5,0.09063745019920315,0.09163346613545817,-0.05378486055776901,0.22642762284196546,0.5,0.35455840379399844,0.19875478927203064,0.07585379121139017,0.6375766213963945,0.8333333333333334,0.24785105189463752,0.21358610840979964,0.08983712736517196,0.4167381083204714,0.8333333333333334,-0.130327912414966,-0.15196508290816324,-0.1729844281462585,-0.0787295386904762,0.0
external_original,line_step_bic,frangi_similarity_historical,6,-0.07823552990042681,-0.010589174006178093,-0.3023770749458177,0.06999108411609277,0.5,0.04980079681274899,0.023904382470119494,-0.11022576361221781,0.21646746347941567,0.6666666666666666,0.3630807048234364,0.1501968922945935,0.08972789839648072,0.6488570736936751,1.0,-0.01715330604929475,0.017348576337099096,-0.14662350011834255,0.08089687267784033,0.5,-0.002903114370748303,-0.01228675063775509,-0.0714086415816327,0.07315582482993198,0.5
external_original,ofs,frangi_similarity_historical,6,-0.08186155161756373,-0.002157138569207198,-0.3254342946457715,0.07945937143526159,0.5,0.06905710491367861,0.0338645418326693,-0.055776892430278883,0.1956424302788831,0.5,0.2674630628249815,0.1443965517241379,0.06407277328413981,0.518406831136904,0.8333333333333334,0.2699690739391372,0.24348522257059813,0.09409053332638002,0.4558175313674535,0.8333333333333334,-0.139339524872449,-0.1677295918367347,-0.18081021471088435,-0.08116098001700685,0.0
external_original,ofs_reflectance,frangi_similarity_historical,6,-0.08987086793941985,0.0012988751075625957,-0.3235061386866785,0.06419653759414562,0.5,0.05112881806108895,0.01693227091633465,-0.06308100929614878,0.1643426294820717,0.5,0.21231388850745017,0.11964759378552477,0.05211733125206942,0.4575774828056775,0.8333333333333334,0.2525192603546505,0.20094307791441682,0.08300255041103811,0.4445129794379075,0.8333333333333334,-0.1381570206207483,-0.16749043367346939,-0.18061091624149658,-0.07877604166666666,0.0
external_original,paired_profile,frangi_similarity_historical,6,-0.07078398623459471,-0.004872912846002154,-0.34454786025340906,0.12211982153905493,0.5,0.06606905710491366,0.05677290836653384,-0.19588313413014613,0.3250332005312085,0.6666666666666666,0.433990492912625,0.21913580246913578,0.18243578827870013,0.6937401741323309,1.0,-0.08923036927202095,-0.028131248429417555,-0.26933436995993065,0.024834568573472438,0.3333333333333333,0.27832363414115646,0.27736367984693877,0.24903672406462585,0.3076105442176871,1.0
external_original,phase_symmetry,frangi_similarity_historical,6,-0.043166463838084805,0.0573540434133446,-0.25618279456028253,0.09196909159038942,0.6666666666666666,0.08665338645418323,0.12549800796812743,-0.07602921646746351,0.2204515272244356,0.6666666666666666,0.47179167237295855,0.4545196537533703,0.20466747079135336,0.7389158739545637,0.8333333333333334,-0.07517666094160329,-0.02330566942691805,-0.2412185810972006,0.03519103280268612,0.5,0.17696707589285718,0.18837691326530615,0.1400304262329932,0.20679209183673466,1.0
external_original,verified_frangi_bic,frangi_similarity_historical,6,-0.08080349314895989,-0.0031099497580084016,-0.24399217936779768,0.008518089405919067,0.5,-0.0016600265604249838,0.00199203187250995,-0.030212483399734407,0.025232403718459463,0.5,0.1053226933654775,0.11976727685539948,0.04392836480959086,0.16486930894657584,0.8333333333333334,0.02757218251160036,0.021644873195327846,-0.03813856498648723,0.09175002718499552,0.8333333333333334,-0.08907645089285716,-0.08401426977040821,-0.12164182079081637,-0.061473612882653066,0.0
external_original,verified_frangi_consensus,frangi_similarity_historical,6,-0.11527497819259709,-0.011496659962639799,-0.34476754555708483,0.023457669044611457,0.5,0.06241699867197873,0.0099601593625498,-0.06772908366533868,0.21115537848605578,0.5,0.248854856533656,0.14332028125131568,0.06217671926484184,0.5286676363464358,0.8333333333333334,0.24679803650360557,0.2568515045568347,0.054316321581912595,0.44877809938043356,0.8333333333333334,-0.14254823022959184,-0.1610331632653061,-0.17649208120748297,-0.09948979591836737,0.0
external_original,verified_frangi_ofs,frangi_similarity_historical,6,-0.11443787655518702,-0.0117202300419404,-0.3341890122094169,0.016041784796706666,0.5,0.043824701195219085,0.0009960159362549237,-0.060092961487383835,0.15039840637450197,0.5,0.20514361555605634,0.11238825031928473,0.037462750106428244,0.44493276237698137,0.6666666666666666,0.23534165947542843,0.20967957656830546,0.04578514311773085,0.4496558019891381,0.8333333333333334,-0.14210313031462585,-0.162288743622449,-0.17702354379251703,-0.09649035395408168,0.0
