name,k0_iou_dilate_both,k0_iou_buffered,k0_precision,k0_recall,k0_f1,k1_iou_dilate_both,k1_iou_buffered,k1_precision,k1_recall,k1_f1,k2_iou_dilate_both,k2_iou_buffered,k2_precision,k2_recall,k2_f1,k3_iou_dilate_both,k3_iou_buffered,k3_precision,k3_recall,k3_f1,k5_iou_dilate_both,k5_iou_buffered,k5_precision,k5_recall,k5_f1,k8_iou_dilate_both,k8_iou_buffered,k8_precision,k8_recall,k8_f1
CRACK500_20160328_153821_1_1,0.797978,0.797978,0.831539,0.951857,0.887640,0.817449,0.864840,0.886066,0.973047,0.927522,0.833247,0.909850,0.923476,0.984041,0.952797,0.848485,0.945498,0.954303,0.990336,0.971985,0.872169,0.985148,0.987917,0.997163,0.992519,0.896734,0.999768,0.999768,1.000000,0.999884
CRACK500_20160328_153829_1921_361,0.712240,0.712240,0.739391,0.950971,0.831940,0.734904,0.782119,0.802925,0.967931,0.877740,0.753496,0.840948,0.855430,0.980265,0.913603,0.773515,0.888078,0.894749,0.991674,0.940722,0.801805,0.951052,0.951331,0.999692,0.974912,0.825916,0.976984,0.976984,1.000000,0.988358
CRACK500_20160328_153829_641_1,0.791520,0.791520,0.861491,0.906936,0.883630,0.814171,0.848666,0.909223,0.927231,0.918139,0.830681,0.890871,0.941705,0.942869,0.942286,0.844807,0.926740,0.966462,0.957534,0.961977,0.865784,0.967743,0.991814,0.975535,0.983607,0.883316,0.989922,1.000000,0.989922,0.994936
CRACK500_20160328_153845_1281_721,0.677446,0.677446,0.736668,0.893920,0.807711,0.721439,0.788802,0.832590,0.937494,0.881934,0.753414,0.866846,0.900446,0.958730,0.928674,0.782787,0.926832,0.949150,0.975258,0.962027,0.824097,0.974203,0.984894,0.988981,0.986933,0.860403,0.990754,0.997936,0.992788,0.995355
CRACK500_20160328_153845_1_361,0.588361,0.588361,0.595428,0.980229,0.740841,0.648399,0.713431,0.717986,0.991186,0.832751,0.691165,0.812457,0.814354,0.997141,0.896526,0.726303,0.898712,0.898712,1.000000,0.946654,0.778109,0.975546,0.975546,1.000000,0.987622,0.825676,0.995514,0.995514,1.000000,0.997752
CRACK500_20160328_153845_641_721,0.858733,0.858733,0.884132,0.967630,0.923998,0.866963,0.899202,0.918238,0.977465,0.946926,0.874099,0.930695,0.944667,0.984357,0.964103,0.880095,0.956030,0.965859,0.989468,0.977521,0.890502,0.984896,0.989598,0.995199,0.992391,0.901984,0.996563,0.998726,0.997832,0.998279
CRACK500_20160328_153848_1921_1,0.395977,0.395977,0.424000,0.856965,0.567312,0.436830,0.462264,0.488615,0.895522,0.632258,0.473380,0.523030,0.545846,0.925995,0.686828,0.503619,0.584853,0.603077,0.950871,0.738053,0.556263,0.696294,0.702769,0.986940,0.820959,0.606227,0.806057,0.806462,0.999378,0.892615
CRACK500_20160328_153915_1921_721,0.836213,0.836213,0.914814,0.906825,0.910802,0.853038,0.872748,0.943922,0.920475,0.932051,0.867940,0.900721,0.965589,0.930592,0.947768,0.882682,0.923457,0.981697,0.939635,0.960206,0.906606,0.949511,0.996465,0.952720,0.974102,0.927860,0.967069,0.999629,0.967416,0.983259
CRACK500_20160328_153918_1_361,0.709017,0.709017,0.949272,0.736938,0.829736,0.723636,0.743731,0.963368,0.765376,0.853034,0.737893,0.774811,0.974101,0.791108,0.873119,0.754701,0.808567,0.983702,0.819546,0.894152,0.781821,0.862127,0.993059,0.867353,0.925959,0.812722,0.911073,0.998227,0.912550,0.953468
CRACK500_20160328_153918_1_721,0.744910,0.744910,0.744910,1.000000,0.853809,0.756617,0.787425,0.787425,1.000000,0.881072,0.765781,0.828144,0.828144,1.000000,0.905994,0.772272,0.874850,0.874850,1.000000,0.933248,0.784822,0.947305,0.947305,1.000000,0.972940,0.803518,0.989222,0.989222,1.000000,0.994582
CRACK500_20160328_154011_1921_1,0.800467,0.800467,0.816171,0.976526,0.889177,0.820170,0.861965,0.872939,0.985624,0.925866,0.835065,0.909733,0.917634,0.990624,0.952733,0.848832,0.950980,0.956060,0.994444,0.974874,0.873095,0.991059,0.992977,0.998055,0.995510,0.896206,0.999143,0.999768,0.999375,0.999571
CRACK500_20160328_154159_1921_1081,0.794042,0.794042,0.823474,0.956926,0.885199,0.802558,0.823166,0.845966,0.968296,0.903007,0.810396,0.848807,0.866428,0.976599,0.918221,0.818046,0.874809,0.888311,0.982921,0.933225,0.830965,0.915897,0.923958,0.990564,0.956102,0.845875,0.956143,0.959401,0.996462,0.977580
CRACK500_20160328_154159_1_361,0.818238,0.818238,0.885769,0.914765,0.900034,0.832669,0.851415,0.912627,0.926974,0.919745,0.843990,0.878159,0.932762,0.937505,0.935127,0.855513,0.904302,0.951234,0.948264,0.949747,0.870193,0.942936,0.975728,0.965586,0.970630,0.881462,0.974359,0.991503,0.982564,0.987013
CRACK500_20160328_154202_1281_1,0.885290,0.885290,0.955942,0.922948,0.939155,0.888527,0.918525,0.970048,0.945336,0.957533,0.892212,0.945125,0.980483,0.963246,0.971788,0.896725,0.964889,0.988599,0.975746,0.982131,0.902598,0.990654,0.999034,0.991604,0.995305,0.911059,0.999813,1.000000,0.999813,0.999907
CRACK500_20160328_154202_1281_1081,0.802969,0.802969,0.863519,0.919688,0.890719,0.808123,0.831165,0.888738,0.927695,0.907799,0.811021,0.854511,0.908954,0.934497,0.921549,0.812365,0.877091,0.927711,0.941433,0.934522,0.814175,0.911673,0.954565,0.953029,0.953796,0.816944,0.938357,0.974202,0.962268,0.968198
CRACK500_20160328_154202_1921_361,0.755002,0.755002,0.759987,0.991387,0.860400,0.774104,0.807339,0.810168,0.995693,0.893401,0.790997,0.850134,0.850446,0.999569,0.918997,0.808522,0.888082,0.888082,1.000000,0.940724,0.835832,0.945196,0.945196,1.000000,0.971826,0.872735,0.988775,0.988775,1.000000,0.994356
CRACK500_20160328_154202_641_1081,0.756333,0.756333,0.841632,0.881833,0.861264,0.770522,0.799955,0.878961,0.898987,0.888861,0.782400,0.836443,0.908794,0.913092,0.910938,0.793658,0.868167,0.933425,0.925472,0.929432,0.811833,0.909714,0.962172,0.943457,0.952722,0.833067,0.944199,0.981424,0.961381,0.971299
CRACK500_20160328_154318_1281_361,0.683610,0.683610,0.699903,0.967070,0.812077,0.716563,0.758639,0.772130,0.977487,0.862757,0.744858,0.824310,0.835360,0.984207,0.903695,0.770692,0.883905,0.892753,0.988911,0.938375,0.810354,0.951025,0.955010,0.995632,0.974898,0.851397,0.981274,0.982247,0.998992,0.990549
CRACK500_20160328_154318_641_1,0.725199,0.725199,0.806275,0.878226,0.840714,0.738439,0.780340,0.861072,0.892738,0.876619,0.747479,0.821230,0.900183,0.903505,0.901841,0.754086,0.855242,0.931933,0.912224,0.921973,0.765546,0.896078,0.968035,0.923401,0.945191,0.779560,0.926613,0.991942,0.933642,0.961909
CRACK500_20160328_154318_641_721,0.620038,0.620038,0.680233,0.875106,0.765461,0.663654,0.715150,0.785981,0.888089,0.833921,0.693834,0.788378,0.865950,0.897968,0.881668,0.719813,0.848591,0.929465,0.907000,0.918095,0.750272,0.910836,0.990347,0.918995,0.953338,0.778851,0.930144,1.000000,0.930144,0.963808
CRACK500_20160328_154321_1281_1,0.774046,0.774046,0.897508,0.849101,0.872634,0.791223,0.829069,0.924922,0.888889,0.906548,0.806203,0.876420,0.950156,0.918656,0.934140,0.820583,0.917304,0.971651,0.942529,0.956868,0.837477,0.968766,0.998442,0.970233,0.984135,0.845489,0.977601,1.000000,0.977601,0.988674
CRACK500_20160328_154334_641_721,0.597903,0.597903,0.631757,0.917746,0.748359,0.641301,0.683272,0.711216,0.945622,0.811838,0.675529,0.757582,0.778311,0.966038,0.862073,0.708198,0.829185,0.842027,0.981940,0.906617,0.760674,0.926436,0.930946,0.994798,0.961813,0.807167,0.977292,0.978514,0.998724,0.988515
CRACK500_20160328_154352_1281_721,0.654766,0.654766,0.804938,0.778253,0.791370,0.669866,0.699146,0.851671,0.796081,0.822938,0.682991,0.737163,0.890531,0.810618,0.848698,0.695204,0.771098,0.922737,0.824321,0.870757,0.716948,0.816955,0.958498,0.846913,0.899258,0.741565,0.852287,0.979224,0.867983,0.920254
CRACK500_20160328_154356_1921_721,0.553877,0.553877,0.712841,0.712953,0.712897,0.579075,0.595984,0.752545,0.741250,0.746855,0.601436,0.634908,0.787476,0.766196,0.776690,0.624263,0.676488,0.823228,0.791457,0.807030,0.664741,0.752252,0.884776,0.833950,0.858611,0.709393,0.832182,0.943447,0.875873,0.908405
CRACK500_20160328_154429_641_721,0.736881,0.736881,0.826400,0.871837,0.848511,0.749609,0.778804,0.852966,0.899572,0.875649,0.761082,0.814647,0.874550,0.922441,0.897857,0.772628,0.850561,0.894844,0.945018,0.919246,0.792775,0.907157,0.928328,0.975477,0.951318,0.816144,0.954337,0.961719,0.992020,0.976635
CRACK500_20160328_154454_1_721,0.581557,0.581557,0.894737,0.624268,0.735423,0.585141,0.616593,0.934401,0.644492,0.762831,0.589124,0.648200,0.968726,0.662054,0.786555,0.588424,0.673221,0.983982,0.680681,0.804701,0.581786,0.708121,0.998474,0.708888,0.829123,0.573582,0.726450,1.000000,0.726450,0.841554
CRACK500_20160328_154454_721_1,0.731672,0.731672,0.772964,0.931956,0.845047,0.747554,0.780481,0.815902,0.947308,0.876708,0.761179,0.820691,0.850606,0.958908,0.901516,0.775298,0.858533,0.882820,0.968950,0.923882,0.799502,0.909761,0.927720,0.979165,0.952749,0.824103,0.945448,0.959265,0.984995,0.971959
CRACK500_20160328_154535_1281_721,0.695737,0.695737,0.799096,0.843234,0.820572,0.704600,0.730057,0.823412,0.865579,0.843969,0.713359,0.759516,0.843540,0.884057,0.863324,0.722577,0.788054,0.861861,0.901983,0.881466,0.738870,0.832268,0.885701,0.932413,0.908457,0.757185,0.873427,0.904116,0.962591,0.932438
CRACK500_20160328_154535_641_721,0.734801,0.734801,0.782487,0.923416,0.847130,0.747254,0.771127,0.812792,0.937667,0.870775,0.757932,0.803419,0.839046,0.949802,0.890996,0.768503,0.837111,0.866236,0.961386,0.911334,0.788132,0.895811,0.914693,0.977475,0.945043,0.809098,0.947879,0.958009,0.988968,0.973242
CRACK500_20160329_093924_1921_721,0.780055,0.780055,0.923903,0.833614,0.876439,0.793189,0.826878,0.952381,0.862539,0.905236,0.805284,0.866538,0.972923,0.887953,0.928498,0.817072,0.900774,0.987551,0.911120,0.947797,0.838424,0.949591,0.998755,0.950716,0.974144,0.861226,0.980904,1.000000,0.980904,0.990360
CRACK500_20160329_094003_641_361,0.618864,0.618864,0.717387,0.818387,0.764566,0.647410,0.679445,0.777458,0.843492,0.809130,0.669931,0.731866,0.827815,0.863282,0.845177,0.689254,0.782837,0.873810,0.882619,0.878193,0.718610,0.858347,0.933584,0.914169,0.923775,0.747182,0.907577,0.960250,0.943006,0.951550
CRACK500_20160329_094010_1281_361,0.825242,0.825242,0.857600,0.956278,0.904255,0.840028,0.880867,0.905176,0.970415,0.936661,0.852467,0.920610,0.939681,0.978430,0.958664,0.864012,0.950556,0.965299,0.984187,0.974651,0.883821,0.981894,0.989675,0.992057,0.990864,0.903982,0.996906,0.999673,0.997231,0.998451
CRACK500_20160329_094010_1_361,0.798223,0.798223,0.813873,0.976477,0.887791,0.812577,0.854242,0.865075,0.985553,0.921392,0.823585,0.896808,0.904853,0.990183,0.945597,0.834357,0.932479,0.938352,0.993332,0.965060,0.852194,0.974146,0.977152,0.996851,0.986903,0.873250,0.995619,0.995986,0.999630,0.997805
CRACK500_20160329_094010_641_721,0.790101,0.790101,0.796888,0.989336,0.882745,0.801157,0.840632,0.844483,0.994605,0.913417,0.811035,0.880135,0.882579,0.996864,0.936247,0.823007,0.914735,0.916633,0.997742,0.955469,0.840950,0.959613,0.961702,0.997742,0.979390,0.855683,0.984865,0.987065,0.997742,0.992375
CRACK500_20160329_094025_1921_361,0.730631,0.730631,0.790625,0.905914,0.844352,0.745048,0.772550,0.825216,0.923694,0.871682,0.758580,0.810020,0.853987,0.940240,0.895040,0.774021,0.851461,0.883621,0.959007,0.919772,0.802265,0.917636,0.931250,0.984319,0.957049,0.832537,0.974015,0.976724,0.997160,0.986836
CRACK500_20160329_094025_1_721,0.634334,0.634334,0.949386,0.656537,0.776260,0.647919,0.675887,0.962794,0.694014,0.806602,0.660646,0.714598,0.973675,0.728676,0.833546,0.677252,0.758740,0.983643,0.768435,0.862822,0.704393,0.831237,0.996139,0.833924,0.907842,0.732995,0.901158,0.999579,0.901500,0.948009
CRACK500_20160329_094055_1_721,0.527160,0.527160,0.696027,0.684823,0.690380,0.535165,0.559163,0.727870,0.706956,0.717261,0.542236,0.585590,0.754601,0.723340,0.738640,0.549873,0.614395,0.783523,0.740011,0.761146,0.563769,0.666530,0.834356,0.768181,0.799902,0.577330,0.718581,0.882121,0.794912,0.836249
CRACK500_20160329_094452_1_721,0.758612,0.758612,0.887993,0.838883,0.862739,0.770154,0.809115,0.918907,0.871332,0.894487,0.780712,0.855707,0.945490,0.900113,0.922244,0.793059,0.902580,0.968190,0.930164,0.948796,0.813241,0.958254,0.986260,0.971219,0.978682,0.832581,0.992859,0.998059,0.994780,0.996417
CRACK500_20160329_094459_1281_1,0.710201,0.710201,0.962828,0.730223,0.830547,0.720898,0.750918,0.970038,0.768748,0.857742,0.731410,0.788594,0.975594,0.804465,0.881803,0.741795,0.825743,0.980091,0.839829,0.904555,0.761037,0.884936,0.986772,0.895561,0.938956,0.782587,0.938760,0.991666,0.946225,0.968413
CRACK500_20160329_094459_641_361,0.384876,0.384876,0.517385,0.600440,0.555827,0.425181,0.439791,0.581995,0.642847,0.610909,0.460062,0.492168,0.640283,0.680264,0.659668,0.493896,0.546186,0.695790,0.717535,0.706495,0.551113,0.638872,0.784296,0.775055,0.779648,0.616297,0.743337,0.876091,0.830668,0.852775
CRACK500_20160329_094512_1281_1081,0.670526,0.670526,0.747995,0.866206,0.802772,0.691268,0.730929,0.797034,0.898093,0.844551,0.709254,0.783409,0.836775,0.924721,0.878553,0.725548,0.829200,0.869491,0.947074,0.906626,0.752579,0.899778,0.918388,0.977975,0.947245,0.784081,0.956110,0.960968,0.994740,0.977563
CRACK500_20160329_094512_1281_721,0.674345,0.674345,0.745003,0.876697,0.805503,0.688584,0.713312,0.780363,0.892492,0.832670,0.700467,0.748491,0.811271,0.906299,0.856156,0.712691,0.786273,0.842894,0.921291,0.880351,0.734255,0.851985,0.895609,0.945921,0.920078,0.758478,0.918563,0.945952,0.969442,0.957553
CRACK500_20160329_094512_1921_721,0.759591,0.759591,0.793212,0.947148,0.863372,0.764381,0.788235,0.817250,0.956900,0.881579,0.768671,0.814823,0.839362,0.965363,0.897964,0.771976,0.842948,0.862668,0.973597,0.914782,0.779134,0.892777,0.905389,0.984637,0.943352,0.789221,0.940826,0.947687,0.992364,0.969511
CRACK500_20160329_094527_1_361,0.751361,0.751361,0.785565,0.945225,0.858031,0.777165,0.802906,0.829889,0.961081,0.890680,0.800853,0.850852,0.869721,0.975135,0.919417,0.823816,0.902635,0.912549,0.988108,0.948826,0.862020,0.981084,0.981432,0.999640,0.990452,0.879351,0.999701,0.999701,1.000000,0.999850
CRACK500_20160329_101342_1281_721,0.687885,0.687885,0.707837,0.960636,0.815085,0.693485,0.722655,0.735177,0.976973,0.839001,0.697551,0.750142,0.756627,0.988704,0.857236,0.700374,0.774802,0.776796,0.996698,0.873114,0.705316,0.805929,0.805929,1.000000,0.892537,0.711147,0.829235,0.829235,1.000000,0.906647
CRACK500_20160329_101342_641_721,0.788301,0.788301,0.893178,0.870357,0.881620,0.793439,0.832033,0.921826,0.895198,0.908316,0.797271,0.870638,0.944404,0.917672,0.930846,0.801381,0.906604,0.961641,0.940620,0.951014,0.805782,0.958312,0.986162,0.971374,0.978712,0.804586,0.983167,0.993202,0.989827,0.991512
CRACK500_20160329_101347_1921_721,0.720651,0.720651,0.833933,0.841398,0.837649,0.734136,0.768343,0.867206,0.870796,0.868997,0.746616,0.812194,0.895743,0.896988,0.896365,0.759810,0.857759,0.922602,0.924268,0.923434,0.781490,0.928050,0.964508,0.960864,0.962683,0.805441,0.981066,0.995144,0.985785,0.990442
CRACK500_20160329_101503_641_721,0.667608,0.667608,0.731492,0.884317,0.800677,0.687086,0.719826,0.776746,0.907603,0.837092,0.704061,0.768028,0.816701,0.927990,0.868796,0.720618,0.817287,0.855148,0.948611,0.899458,0.749572,0.890425,0.911735,0.974423,0.942037,0.780253,0.948607,0.959813,0.987843,0.973626
CRACK500_20160329_101511_1921_361,0.042475,0.042475,0.045749,0.372434,0.081489,0.055810,0.052185,0.055716,0.451613,0.099194,0.066635,0.061381,0.064962,0.526882,0.115663,0.077848,0.071924,0.075288,0.616813,0.134196,0.095410,0.092095,0.094861,0.759531,0.168657,0.113858,0.110931,0.112512,0.887586,0.199709
CRACK500_20160329_103609_1281_721,0.631921,0.631921,0.712447,0.848274,0.774450,0.640012,0.665532,0.742475,0.865269,0.799183,0.647177,0.694940,0.768582,0.878831,0.820017,0.653909,0.722815,0.793432,0.890366,0.839109,0.666002,0.767484,0.836403,0.903047,0.868448,0.680631,0.809718,0.879299,0.910972,0.894855
CRACK500_20160329_103609_1921_721,0.414084,0.414084,0.473806,0.766637,0.585657,0.431866,0.449694,0.509601,0.792760,0.620399,0.447323,0.481820,0.540289,0.816591,0.650308,0.462583,0.517176,0.572430,0.842715,0.681761,0.490459,0.585447,0.631045,0.890136,0.738526,0.522190,0.660708,0.690369,0.938944,0.795695
CRACK500_20160329_103609_1_721,0.631113,0.631113,0.680903,0.896166,0.773843,0.646889,0.665446,0.711015,0.912149,0.799121,0.660661,0.696832,0.738010,0.925864,0.821333,0.674888,0.731311,0.767221,0.939849,0.844806,0.700516,0.797314,0.821990,0.963715,0.887228,0.729850,0.877297,0.885867,0.989093,0.934638
CRACK500_20160329_103609_641_361,0.633474,0.633474,0.774858,0.776374,0.775615,0.647905,0.669956,0.802202,0.802526,0.802364,0.660013,0.701649,0.824396,0.824942,0.824669,0.672862,0.734958,0.844460,0.850027,0.847234,0.696977,0.794216,0.877841,0.892902,0.885307,0.722074,0.865720,0.919034,0.937200,0.928028
CRACK500_20160329_103626_1281_721,0.646688,0.646688,0.723714,0.858680,0.785441,0.662648,0.684704,0.758561,0.875503,0.812848,0.676448,0.718294,0.788210,0.890084,0.836055,0.691001,0.753735,0.819104,0.904257,0.859577,0.718016,0.816824,0.871181,0.929034,0.899178,0.747257,0.883517,0.922056,0.954830,0.938157
CRACK500_20160329_103626_641_721,0.540160,0.540160,0.661564,0.746418,0.701434,0.558192,0.572768,0.691485,0.769382,0.728356,0.573821,0.604028,0.718274,0.791560,0.753139,0.590628,0.639549,0.747325,0.815996,0.780153,0.621325,0.709891,0.800557,0.862414,0.830335,0.657257,0.794708,0.862225,0.910304,0.885613
CRACK500_20160329_103800_361_641,0.625189,0.625189,0.980389,0.633107,0.769374,0.628854,0.650054,0.987150,0.655602,0.787919,0.632692,0.672793,0.991640,0.676631,0.804395,0.637758,0.698049,0.994891,0.700560,0.822177,0.645175,0.739645,0.998710,0.740352,0.850340,0.652749,0.777844,1.000000,0.777844,0.875042
CRACK500_20160329_103807_721_1281,0.486217,0.486217,0.642216,0.666849,0.654301,0.512987,0.540109,0.698153,0.704658,0.701390,0.534562,0.584169,0.742480,0.732603,0.737508,0.552695,0.622713,0.786280,0.749589,0.767496,0.581337,0.694589,0.867546,0.776986,0.819773,0.609266,0.776162,0.949868,0.809315,0.873977
CRACK500_20160329_104031_1281_721,0.614563,0.614563,0.646612,0.925370,0.761275,0.636018,0.651743,0.683967,0.932584,0.789158,0.654480,0.685599,0.717851,0.938498,0.813478,0.671543,0.719626,0.751157,0.944885,0.836957,0.702952,0.781446,0.809835,0.957067,0.877316,0.739697,0.855663,0.876446,0.973034,0.922218
CRACK500_20160329_104031_1921_721,0.578008,0.578008,0.868644,0.633368,0.732579,0.593668,0.621988,0.894068,0.671473,0.766946,0.610788,0.667325,0.918079,0.709578,0.800474,0.620155,0.712137,0.940678,0.745623,0.831869,0.637978,0.797629,0.975989,0.813594,0.887423,0.669208,0.906282,1.000000,0.906282,0.950837
CRACK500_20160329_104031_641_1081,0.823961,0.823961,0.903387,0.903584,0.903486,0.830600,0.855974,0.921158,0.923643,0.922399,0.836782,0.883644,0.936281,0.940184,0.938228,0.843484,0.910071,0.951113,0.954730,0.952918,0.855357,0.952448,0.975520,0.975769,0.975645,0.869113,0.984879,0.993581,0.991185,0.992382
CRACK500_20160329_104035_1921_721,0.475289,0.475289,0.478100,0.987782,0.644334,0.491562,0.504079,0.506191,0.991791,0.670283,0.506255,0.530990,0.532619,0.994273,0.693655,0.520515,0.559815,0.561079,0.995991,0.717797,0.546360,0.614149,0.614581,0.998855,0.760957,0.577937,0.680373,0.680373,1.000000,0.809788
CRACK500_20160329_104035_641_1,0.813998,0.813998,0.888860,0.906233,0.897463,0.822732,0.844882,0.913731,0.918119,0.915920,0.830105,0.871658,0.934456,0.928420,0.931428,0.837774,0.898926,0.954145,0.939514,0.946773,0.852485,0.936428,0.979275,0.955362,0.967170,0.868173,0.966388,0.993782,0.972266,0.982907
CRACK500_20160329_104107_1921_721,0.592052,0.592052,0.762502,0.725917,0.743760,0.616482,0.649021,0.822692,0.754568,0.787159,0.637097,0.696705,0.867803,0.779428,0.821245,0.656250,0.742689,0.907625,0.803418,0.852348,0.685215,0.801769,0.958284,0.830764,0.889980,0.709245,0.836302,0.985899,0.846426,0.910854
CRACK500_20160329_104107_1_721,0.693271,0.693271,0.815764,0.821967,0.818854,0.730767,0.783833,0.892088,0.865939,0.878819,0.758545,0.844548,0.939379,0.893229,0.915723,0.783084,0.887576,0.971272,0.911505,0.940440,0.816272,0.934621,0.995679,0.938428,0.966206,0.844851,0.962841,0.999939,0.962897,0.981069
CRACK500_20160329_104111_1281_721,0.756570,0.756570,0.799460,0.933784,0.861417,0.775528,0.810936,0.843258,0.954868,0.895599,0.791577,0.856673,0.879438,0.970669,0.922804,0.806968,0.898652,0.912524,0.983365,0.946621,0.830774,0.952743,0.957631,0.994671,0.975800,0.856774,0.988099,0.988733,0.999351,0.994014
CRACK500_20160329_104117_1281_361,0.729860,0.729860,0.824277,0.864347,0.843837,0.750627,0.784674,0.869133,0.889805,0.879347,0.766971,0.829966,0.903121,0.911080,0.907083,0.780986,0.871756,0.932312,0.930658,0.931484,0.805666,0.932419,0.969249,0.960844,0.965028,0.829649,0.977307,0.990694,0.986362,0.988523
CRACK500_20160329_104117_1921_361,0.698950,0.698950,0.749143,0.912526,0.822802,0.719604,0.752599,0.797132,0.930898,0.858838,0.736389,0.795593,0.835181,0.943772,0.886162,0.752875,0.835491,0.868773,0.956159,0.910374,0.781038,0.893303,0.916133,0.972860,0.943645,0.812540,0.945496,0.956581,0.987891,0.971984
CRACK500_20160329_104120_1921_721,0.619921,0.619921,0.673515,0.886242,0.765372,0.645350,0.690820,0.744304,0.905782,0.817142,0.664702,0.752784,0.802889,0.923448,0.858958,0.679742,0.808446,0.851302,0.941381,0.894078,0.697387,0.883922,0.916395,0.961456,0.938385,0.712492,0.934923,0.958299,0.974572,0.966367
CRACK500_20160329_104120_1_361,0.633333,0.633333,0.796573,0.755533,0.775510,0.659486,0.703586,0.861344,0.793453,0.826006,0.679567,0.763183,0.908737,0.826533,0.865688,0.700082,0.821101,0.946166,0.861342,0.901763,0.726402,0.891027,0.982258,0.905602,0.942373,0.752311,0.938224,0.998177,0.939834,0.968127
CRACK500_20160329_104120_1_721,0.671348,0.671348,0.796887,0.809941,0.803361,0.691679,0.732756,0.849186,0.842380,0.845769,0.708262,0.785185,0.892084,0.867593,0.879668,0.723730,0.835569,0.930400,0.891280,0.910420,0.747594,0.905041,0.977248,0.924522,0.950154,0.770815,0.944453,0.995734,0.948290,0.971433
CRACK500_20160329_104120_641_721,0.706997,0.706997,0.823097,0.833674,0.828352,0.727238,0.770157,0.879667,0.860850,0.870157,0.742318,0.821677,0.920963,0.884014,0.902111,0.755624,0.868205,0.954663,0.905541,0.929454,0.778104,0.927574,0.990949,0.935500,0.962426,0.797691,0.960658,0.999677,0.960956,0.979934
CRACK500_20160329_104152_1_721,0.662944,0.662944,0.733657,0.873067,0.797314,0.692164,0.722847,0.793948,0.889767,0.839131,0.713912,0.772184,0.841823,0.903237,0.871449,0.733139,0.819165,0.885424,0.916294,0.900595,0.763966,0.879628,0.939362,0.932582,0.935960,0.793552,0.920857,0.975398,0.942753,0.958798
CRACK500_20160329_104152_641_721,0.714872,0.714872,0.782307,0.892394,0.833733,0.738891,0.777376,0.843052,0.908916,0.874746,0.756980,0.828043,0.890998,0.921379,0.905934,0.773744,0.874078,0.933200,0.932417,0.932808,0.800893,0.933621,0.981708,0.950150,0.965671,0.826984,0.965246,0.998627,0.966529,0.982316
CRACK500_20160329_104205_1921_361,0.394877,0.394877,0.877925,0.417818,0.566182,0.399635,0.425669,0.935156,0.438615,0.597150,0.402814,0.450284,0.972653,0.456058,0.620960,0.404846,0.470582,0.992952,0.472159,0.639994,0.407045,0.497716,0.999718,0.497786,0.664634,0.411427,0.529585,1.000000,0.529585,0.692456
CRACK500_20160329_111111_1921_361,0.720123,0.720123,0.808486,0.868227,0.837292,0.734510,0.771789,0.847018,0.896798,0.871198,0.745790,0.815856,0.877752,0.920443,0.898591,0.761329,0.864968,0.907798,0.948276,0.927596,0.786508,0.931510,0.951606,0.977833,0.964541,0.809302,0.978133,0.985550,0.992365,0.988946
CRACK500_20160329_115529_1_721,0.720473,0.720473,0.851785,0.823742,0.837529,0.725545,0.753028,0.877371,0.841607,0.859117,0.730581,0.781896,0.898059,0.858052,0.877600,0.736829,0.811731,0.917499,0.875645,0.896083,0.748127,0.857279,0.943491,0.903678,0.923156,0.758006,0.897056,0.961214,0.930746,0.945735
CRACK500_20160329_115531_641_721,0.529557,0.529557,0.541951,0.958601,0.692432,0.549772,0.571604,0.581969,0.969783,0.727415,0.566370,0.606783,0.615395,0.977457,0.755277,0.582302,0.640378,0.647039,0.984178,0.780769,0.610451,0.694725,0.698625,0.992030,0.819868,0.640555,0.749672,0.751555,0.996669,0.856929
CRACK500_20160330_160957_1921_1081,0.737124,0.737124,0.885307,0.814948,0.848672,0.752032,0.782958,0.917067,0.842619,0.878268,0.764781,0.820096,0.940250,0.865185,0.901157,0.777714,0.856935,0.960512,0.888227,0.922956,0.800420,0.907843,0.982992,0.922331,0.951696,0.825017,0.949833,0.992309,0.956877,0.974271
CRACK500_20160330_160957_1_721,0.569769,0.569769,0.680194,0.778254,0.725928,0.613304,0.644991,0.771987,0.796781,0.784188,0.646614,0.704763,0.841615,0.812529,0.826816,0.678435,0.760965,0.902135,0.829435,0.864259,0.729866,0.835750,0.967210,0.860120,0.910527,0.775619,0.887374,0.988260,0.896827,0.940326
CRACK500_20160330_163725_1921_361,0.696292,0.696292,0.715741,0.962439,0.820957,0.737700,0.806696,0.818271,0.982766,0.893007,0.765682,0.888286,0.892869,0.994255,0.940839,0.790247,0.944791,0.944791,1.000000,0.971612,0.830380,0.992113,0.992113,1.000000,0.996041,0.864757,1.000000,1.000000,1.000000,1.000000
CRACK500_20160330_163725_641_1081,0.692929,0.692929,0.719713,0.949032,0.818616,0.740637,0.814556,0.828603,0.979613,0.897802,0.773964,0.900625,0.907344,0.991845,0.947715,0.801660,0.953280,0.955273,0.997816,0.976081,0.841658,0.992601,0.992601,1.000000,0.996287,0.877080,1.000000,1.000000,1.000000,1.000000
CRACK500_20160330_163946_641_361,0.771647,0.771647,0.890218,0.852799,0.871107,0.798375,0.859912,0.959360,0.892420,0.924680,0.814569,0.909636,0.989480,0.918519,0.952680,0.827762,0.938861,0.997393,0.941171,0.968467,0.848368,0.969769,0.999910,0.969854,0.984653,0.865396,0.988200,1.000000,0.988200,0.994065
