name,k0_iou_dilate_both,k0_iou_buffered,k0_precision,k0_recall,k0_f1,k1_iou_dilate_both,k1_iou_buffered,k1_precision,k1_recall,k1_f1,k2_iou_dilate_both,k2_iou_buffered,k2_precision,k2_recall,k2_f1,k3_iou_dilate_both,k3_iou_buffered,k3_precision,k3_recall,k3_f1,k5_iou_dilate_both,k5_iou_buffered,k5_precision,k5_recall,k5_f1,k8_iou_dilate_both,k8_iou_buffered,k8_precision,k8_recall,k8_f1
Rissbilder_for_Florian_9S6A2791_180_347_3514_4469,0.478677,0.478677,0.627371,0.668834,0.647439,0.585574,0.709091,0.925136,0.752257,0.829788,0.631548,0.809623,0.985434,0.819429,0.894797,0.662409,0.866017,1.000000,0.866017,0.928198,0.706948,0.925244,1.000000,0.925244,0.961171,0.759124,0.951246,1.000000,0.951246,0.975014
Rissbilder_for_Florian_9S6A2791_268_477_2530_3149,0.557363,0.557363,0.714711,0.716848,0.715778,0.628957,0.768660,0.966947,0.789402,0.869201,0.669795,0.853965,0.993227,0.858967,0.921231,0.697558,0.916436,0.999187,0.917120,0.956396,0.738521,0.980163,1.000000,0.980163,0.989982,0.779913,0.998098,1.000000,0.998098,0.999048
Rissbilder_for_Florian_9S6A2791_454_1477_3234_3143,0.539630,0.539630,0.714994,0.687517,0.700986,0.590497,0.725480,0.940463,0.760403,0.840902,0.623912,0.807717,0.980981,0.820567,0.893632,0.652290,0.863879,0.996968,0.866154,0.926969,0.695449,0.933210,1.000000,0.933210,0.965451,0.744876,0.969255,1.000000,0.969255,0.984388
Rissbilder_for_Florian_9S6A2792_0_0_5760_3840,0.433209,0.433209,0.624509,0.585791,0.604531,0.530114,0.635753,0.926402,0.669571,0.777321,0.570159,0.727573,0.981065,0.737936,0.842307,0.599552,0.792446,0.999285,0.792895,0.884206,0.643005,0.859920,1.000000,0.859920,0.924685,0.687932,0.889075,1.000000,0.889075,0.941281
Rissbilder_for_Florian_9S6A2792_1773_105_2717_3479,0.493778,0.493778,0.677532,0.645471,0.661113,0.579051,0.706906,0.933256,0.744547,0.828289,0.627197,0.802338,0.982926,0.813678,0.890330,0.659490,0.874069,0.997284,0.876155,0.932804,0.709540,0.937153,1.000000,0.937153,0.967557,0.753490,0.962662,1.000000,0.962662,0.980976
Rissbilder_for_Florian_9S6A2792_1778_280_3876_3455,0.481681,0.481681,0.625238,0.677198,0.650181,0.583305,0.701919,0.893786,0.765797,0.824856,0.630015,0.800158,0.959734,0.827953,0.888986,0.664172,0.873047,0.989537,0.881181,0.932221,0.713109,0.943117,0.999366,0.943681,0.970726,0.756606,0.982830,1.000000,0.982830,0.991340
Rissbilder_for_Florian_9S6A2792_2643_751_3074_3028,0.551471,0.551471,0.679199,0.745707,0.710900,0.634053,0.770256,0.928375,0.818921,0.870220,0.674633,0.861663,0.977772,0.878879,0.925692,0.700697,0.917362,0.994237,0.922266,0.956900,0.739855,0.980311,0.996158,0.984031,0.990058,0.776778,0.995560,0.996158,0.999397,0.997775
Rissbilder_for_Florian_9S6A2792_753_1245_2029_2585,0.466986,0.466986,0.645289,0.628259,0.636660,0.547644,0.659218,0.846612,0.748632,0.794613,0.595560,0.771781,0.910413,0.835211,0.871192,0.629442,0.851271,0.947438,0.893466,0.919661,0.683406,0.929585,0.967603,0.959446,0.963508,0.738995,0.965447,0.970909,0.994207,0.982420
Rissbilder_for_Florian_9S6A2793_377_1016_2309_2713,0.445812,0.445812,0.673956,0.568401,0.616694,0.497832,0.609452,0.881854,0.663639,0.757341,0.538660,0.700630,0.922324,0.744564,0.823965,0.571558,0.768998,0.939621,0.808973,0.869417,0.621847,0.862416,0.954961,0.898982,0.926126,0.676697,0.933145,0.971932,0.958987,0.965416
Rissbilder_for_Florian_9S6A2793_811_444_2800_3267,0.466712,0.466712,0.680227,0.597890,0.636406,0.537360,0.662100,0.936646,0.693142,0.796703,0.583066,0.749604,0.972991,0.765533,0.856884,0.614766,0.821934,0.984995,0.832356,0.902266,0.663802,0.907872,0.995999,0.911196,0.951712,0.717335,0.974502,1.000000,0.974502,0.987086
Rissbilder_for_Florian_9S6A2795_244_2755_3348_2948,0.339845,0.339845,0.397836,0.699827,0.507290,0.378415,0.452822,0.518810,0.780709,0.623369,0.388006,0.489625,0.539464,0.841263,0.657380,0.393543,0.516728,0.549299,0.897059,0.681372,0.403422,0.550491,0.560118,0.969723,0.710086,0.408876,0.567043,0.567740,0.997837,0.723711
Rissbilder_for_Florian_9S6A2795_345_1636_2968_2382,0.534766,0.534766,0.718054,0.676899,0.696870,0.600761,0.726089,0.931781,0.766854,0.841311,0.635336,0.805950,0.963726,0.831164,0.892550,0.665032,0.863023,0.979184,0.879153,0.926476,0.709380,0.926106,0.984542,0.939771,0.961636,0.748915,0.955904,0.984542,0.970468,0.977455
Rissbilder_for_Florian_9S6A2795_726_782_2478_3159,0.493342,0.493342,0.712128,0.616238,0.660722,0.552814,0.673051,0.932494,0.707525,0.804579,0.588614,0.756923,0.979176,0.769307,0.861646,0.615220,0.808469,0.995423,0.811485,0.894092,0.656966,0.870495,1.000000,0.870495,0.930764,0.698130,0.905545,1.000000,0.905545,0.950431
Rissbilder_for_Florian_9S6A2796_352_1675_3345_3505,0.502641,0.502641,0.659734,0.678551,0.669010,0.562015,0.690822,0.882706,0.760648,0.817144,0.596238,0.767963,0.910811,0.830410,0.868755,0.617684,0.816623,0.915683,0.883022,0.899056,0.651622,0.882265,0.918306,0.957410,0.937450,0.682174,0.916193,0.918306,0.997495,0.956264
Rissbilder_for_Florian_9S6A2796_360_1209_3312_4152,0.535465,0.535465,0.681200,0.714522,0.697463,0.629595,0.762333,0.948992,0.794904,0.865141,0.671429,0.844019,0.986155,0.854140,0.915412,0.700664,0.897101,0.995021,0.901146,0.945760,0.746258,0.966369,1.000000,0.966369,0.982897,0.790678,0.998726,1.000000,0.998726,0.999363
Rissbilder_for_Florian_9S6A2796_365_740_3391_4131,0.521912,0.521912,0.685907,0.685820,0.685864,0.603177,0.738153,0.949796,0.768123,0.849354,0.648467,0.827748,0.987640,0.836412,0.905757,0.681504,0.891837,0.998726,0.892853,0.942826,0.731028,0.964709,1.000000,0.964709,0.982037,0.776905,0.997324,1.000000,0.997324,0.998660
Rissbilder_for_Florian_9S6A2797_0_0_3840_5760,0.451576,0.451576,0.601819,0.643982,0.622187,0.580205,0.688423,0.930435,0.725780,0.815463,0.621754,0.777314,0.974936,0.793164,0.874707,0.657677,0.843298,0.987496,0.852399,0.914988,0.711337,0.918898,0.992157,0.925622,0.957735,0.758782,0.959232,0.993066,0.965700,0.979192
Rissbilder_for_Florian_9S6A2797_211_1594_3203_4094,0.491750,0.491750,0.651702,0.667062,0.659293,0.582408,0.693812,0.926178,0.734426,0.819231,0.616647,0.769353,0.972073,0.786743,0.869644,0.647442,0.828878,0.989093,0.836524,0.906433,0.692991,0.894641,0.997155,0.896931,0.944391,0.731597,0.925363,0.999947,0.925409,0.961235
Rissbilder_for_Florian_9S6A2797_27_2177_3736_3368,0.497138,0.497138,0.653067,0.675549,0.664118,0.592992,0.703652,0.931360,0.742138,0.826052,0.627457,0.783314,0.977173,0.797915,0.878493,0.658543,0.842815,0.992107,0.848505,0.914704,0.703563,0.907637,0.999520,0.908033,0.951582,0.743294,0.933024,1.000000,0.933024,0.965352
Rissbilder_for_Florian_9S6A2797_331_75_3433_4182,0.471106,0.471106,0.613730,0.669665,0.640479,0.567138,0.677459,0.886656,0.741691,0.807721,0.597951,0.750161,0.925747,0.798187,0.857248,0.626600,0.806219,0.939464,0.850397,0.892715,0.667968,0.873093,0.945904,0.918980,0.932248,0.708219,0.916374,0.951700,0.961071,0.956363
Rissbilder_for_Florian_9S6A2798_499_1239_3234_3324,0.508497,0.508497,0.710359,0.641503,0.674177,0.550294,0.685887,0.940897,0.716768,0.813681,0.580860,0.758305,0.972385,0.774994,0.862541,0.611584,0.817411,0.981382,0.830287,0.899534,0.658431,0.890550,0.987505,0.900700,0.942107,0.701181,0.928137,0.990504,0.936470,0.962729
Rissbilder_for_Florian_9S6A2798_614_1857_2201_2501,0.566247,0.566247,0.815368,0.649531,0.723063,0.560383,0.726136,0.974327,0.740300,0.841342,0.593508,0.797284,0.990856,0.803194,0.887210,0.626651,0.856402,0.995428,0.859784,0.922647,0.679074,0.938507,1.000000,0.938507,0.968278,0.727442,0.986973,1.000000,0.986973,0.993444
Rissbilder_for_Florian_9S6A2798_697_1777_2994_3062,0.528472,0.528472,0.750000,0.641472,0.691503,0.550987,0.697648,0.947602,0.725641,0.821899,0.584704,0.770904,0.973540,0.787402,0.870634,0.620291,0.835334,0.980579,0.849387,0.910280,0.676080,0.914406,0.984880,0.927425,0.955289,0.722963,0.963020,0.986575,0.975808,0.981162
Rissbilder_for_Florian_9S6A2799_133_2058_3555_3079,0.546173,0.546173,0.701751,0.711281,0.706484,0.601422,0.742824,0.940566,0.779409,0.852437,0.626687,0.811353,0.966501,0.834830,0.895853,0.659638,0.878037,0.977739,0.895947,0.935058,0.706126,0.959927,0.991139,0.968237,0.979554,0.738969,0.996522,0.998487,0.998028,0.998258
Rissbilder_for_Florian_9S6A2799_275_471_3176_4152,0.545696,0.545696,0.669657,0.746703,0.706085,0.642419,0.770900,0.946778,0.805821,0.870631,0.669192,0.849592,0.986338,0.859709,0.918680,0.705781,0.920050,0.997961,0.921783,0.958360,0.746137,0.978854,1.000000,0.978854,0.989314,0.780735,0.999090,1.000000,0.999090,0.999545
Rissbilder_for_Florian_9S6A2799_288_786_3196_3304,0.561966,0.561966,0.759231,0.683834,0.719563,0.582135,0.740050,0.981795,0.750346,0.850608,0.603286,0.808292,0.998205,0.809469,0.893984,0.639228,0.882448,1.000000,0.882448,0.937554,0.684902,0.959584,1.000000,0.959584,0.979375,0.722756,0.996305,1.000000,0.996305,0.998149
Rissbilder_for_Florian_9S6A2800_191_3241_2390_2435,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2800_195_2531_3219_2684,0.558568,0.558568,0.729215,0.704743,0.716771,0.616360,0.741223,0.972621,0.757018,0.851382,0.637308,0.798547,0.997329,0.800258,0.887991,0.657505,0.844143,1.000000,0.844143,0.915486,0.688489,0.895127,1.000000,0.895127,0.944662,0.710396,0.909648,1.000000,0.909648,0.952687
Rissbilder_for_Florian_9S6A2800_382_814_2795_2670,0.607170,0.607170,0.772816,0.739090,0.755577,0.638635,0.782389,0.970229,0.801634,0.877910,0.669058,0.850557,0.997316,0.852509,0.919244,0.693938,0.896849,1.000000,0.896849,0.945620,0.730056,0.954026,1.000000,0.954026,0.976472,0.758757,0.980163,1.000000,0.980163,0.989982
Rissbilder_for_Florian_9S6A2800_48_573_3788_4425,0.485756,0.485756,0.673296,0.635560,0.653884,0.561765,0.689215,0.967242,0.705687,0.816018,0.595747,0.772029,0.997368,0.773606,0.871351,0.624114,0.832413,1.000000,0.832413,0.908543,0.667020,0.903368,1.000000,0.903368,0.949231,0.710619,0.930149,1.000000,0.930149,0.963811
Rissbilder_for_Florian_9S6A2800_552_1819_3171_3588,0.545734,0.545734,0.695074,0.717514,0.706116,0.631340,0.774918,0.976544,0.789615,0.873188,0.663337,0.856722,0.998697,0.857681,0.922833,0.691709,0.908528,1.000000,0.908528,0.952072,0.734008,0.975787,1.000000,0.975787,0.987745,0.771197,0.999731,1.000000,0.999731,0.999865
Rissbilder_for_Florian_9S6A2800_817_399_2611_2043,0.362500,0.362500,0.928000,0.372990,0.532110,0.299048,0.448532,0.992000,0.450161,0.619292,0.319871,0.514469,1.000000,0.514469,0.679406,0.344924,0.575563,1.000000,0.575563,0.730612,0.393051,0.672026,1.000000,0.672026,0.803846,0.465488,0.771704,1.000000,0.771704,0.871143
Rissbilder_for_Florian_9S6A2802_251_84_3754_3687,0.546457,0.546457,0.688737,0.725670,0.706721,0.637397,0.774787,0.967955,0.795184,0.873104,0.669966,0.852011,0.996230,0.854767,0.920093,0.702005,0.904971,0.999764,0.905164,0.950115,0.745790,0.966236,1.000000,0.966236,0.982828,0.794447,0.989325,1.000000,0.989325,0.994634
Rissbilder_for_Florian_9S6A2802_2931_279_2589_2739,0.602037,0.602037,0.770958,0.733171,0.751590,0.631913,0.785965,0.974123,0.802725,0.880158,0.655786,0.853588,0.994226,0.857840,0.921011,0.684864,0.909321,0.999786,0.909498,0.952507,0.725446,0.970104,1.000000,0.970104,0.984825,0.761015,0.998170,1.000000,0.998170,0.999084
Rissbilder_for_Florian_9S6A2802_631_103_2560_2012,0.605387,0.605387,0.832392,0.689428,0.754195,0.594678,0.755335,0.975099,0.770191,0.860616,0.619416,0.827712,0.993723,0.832062,0.905736,0.643688,0.882536,0.999163,0.883189,0.937603,0.685303,0.956153,1.000000,0.956153,0.977585,0.723297,0.989948,1.000000,0.989948,0.994949
Rissbilder_for_Florian_9S6A2803_209_1110_2922_3685,0.545684,0.545684,0.742498,0.673057,0.706074,0.580809,0.737177,0.962561,0.758938,0.848707,0.619438,0.815181,0.985424,0.825130,0.898181,0.653412,0.879521,0.988997,0.888212,0.935899,0.704020,0.952329,0.991569,0.960104,0.975583,0.751009,0.992305,0.994999,0.997280,0.996138
Rissbilder_for_Florian_9S6A2803_247_1248_3459_4462,0.499257,0.499257,0.688948,0.644543,0.666006,0.561446,0.704086,0.951600,0.730236,0.826350,0.606275,0.804205,0.986757,0.812979,0.891478,0.643731,0.869637,0.991014,0.876549,0.930273,0.697920,0.952898,0.994640,0.957817,0.975881,0.748311,0.993598,0.998896,0.994690,0.996789
Rissbilder_for_Florian_9S6A2803_272_142_3359_3107,0.559398,0.559398,0.740798,0.695536,0.717454,0.604065,0.756626,0.973926,0.772269,0.861454,0.633607,0.832464,0.996933,0.834602,0.908573,0.660226,0.890210,0.999562,0.890557,0.941916,0.703147,0.961736,1.000000,0.961736,0.980495,0.739033,0.996708,1.000000,0.996708,0.998352
Rissbilder_for_Florian_9S6A2803_612_408_2717_3030,0.565389,0.565389,0.787212,0.667385,0.722363,0.579322,0.744121,0.980733,0.755161,0.853291,0.615310,0.817031,0.998306,0.818165,0.899303,0.646237,0.876144,1.000000,0.876144,0.933984,0.694781,0.955125,1.000000,0.955125,0.977047,0.735753,0.995871,1.000000,0.995871,0.997931
Rissbilder_for_Florian_9S6A2804_118_1818_2606_2570,0.598839,0.598839,0.719107,0.781686,0.749092,0.677560,0.808954,0.953696,0.842025,0.894388,0.715651,0.873534,0.987169,0.883566,0.932498,0.742078,0.917892,0.997211,0.920255,0.957188,0.779213,0.971498,1.000000,0.971498,0.985543,0.810521,0.998484,1.000000,0.998484,0.999241
Rissbilder_for_Florian_9S6A2805_1632_240_3224_2475,0.511111,0.511111,0.768997,0.603819,0.676471,0.531895,0.666113,0.968655,0.680788,0.799601,0.567414,0.732887,0.992401,0.737023,0.845856,0.597727,0.790991,0.998290,0.792064,0.883300,0.639244,0.855330,0.999620,0.855609,0.922025,0.666952,0.878883,0.999620,0.879177,0.935538
Rissbilder_for_Florian_9S6A2805_3150_203_1998_2621,0.523922,0.523922,0.796376,0.604963,0.687597,0.554297,0.700529,0.973772,0.714001,0.823895,0.602561,0.786319,0.992847,0.790799,0.880379,0.641665,0.845796,0.997139,0.847854,0.916457,0.695467,0.917487,0.998808,0.918493,0.956968,0.749133,0.966631,0.999762,0.966854,0.983032
Rissbilder_for_Florian_9S6A2805_565_1400_2938_2247,0.471436,0.471436,0.768251,0.549596,0.640784,0.493326,0.608850,0.964664,0.622738,0.756876,0.525436,0.672608,0.990135,0.677146,0.804263,0.552134,0.719828,0.996951,0.721417,0.837093,0.589337,0.775311,1.000000,0.775311,0.873437,0.602460,0.803798,1.000000,0.803798,0.891229
Rissbilder_for_Florian_9S6A2806_1082_397_4233_3223,0.455045,0.455045,0.591970,0.662993,0.625472,0.542668,0.648017,0.840025,0.739246,0.786420,0.574069,0.720384,0.888430,0.792037,0.837469,0.602065,0.772991,0.910808,0.836296,0.871963,0.648101,0.835681,0.929059,0.892641,0.910486,0.693244,0.878331,0.949056,0.921792,0.935225
Rissbilder_for_Florian_9S6A2806_3363_1303_2009_2459,0.472162,0.472162,0.673208,0.612560,0.641454,0.529989,0.642778,0.857993,0.719302,0.782550,0.577743,0.736046,0.898787,0.802568,0.847957,0.615642,0.811353,0.921058,0.871990,0.895853,0.670316,0.895943,0.940243,0.950040,0.945116,0.728988,0.942834,0.951929,0.989968,0.970576
Rissbilder_for_Florian_9S6A2806_368_348_2093_2759,0.408895,0.408895,0.620101,0.545561,0.580448,0.468009,0.568787,0.807118,0.658262,0.725130,0.507787,0.653510,0.846441,0.741410,0.790452,0.540422,0.715291,0.865236,0.804972,0.834017,0.588990,0.795232,0.882031,0.889879,0.885938,0.641776,0.849709,0.896028,0.942653,0.918749
Rissbilder_for_Florian_9S6A2807_112_2167_3474_2842,0.524091,0.524091,0.680601,0.695036,0.687743,0.598690,0.728346,0.924171,0.774639,0.842824,0.642549,0.812203,0.967212,0.835199,0.896371,0.673415,0.873149,0.977817,0.890794,0.932279,0.723478,0.942621,0.984269,0.957040,0.970463,0.770448,0.971216,0.988688,0.982130,0.985398
Rissbilder_for_Florian_9S6A2807_149_637_3674_3362,0.519344,0.519344,0.716150,0.653957,0.683642,0.579302,0.716622,0.965218,0.735619,0.834921,0.619664,0.796597,0.996595,0.798771,0.886784,0.650460,0.853809,0.999838,0.853928,0.921140,0.698234,0.924113,1.000000,0.924113,0.960560,0.743302,0.956541,1.000000,0.956541,0.977788
Rissbilder_for_Florian_9S6A2807_224_1187_3581_3340,0.518549,0.518549,0.702963,0.664051,0.682953,0.584757,0.714579,0.955812,0.738992,0.833533,0.625572,0.793987,0.988016,0.801709,0.885165,0.657420,0.853433,0.994780,0.857272,0.920921,0.708350,0.923176,0.996912,0.925823,0.960053,0.759067,0.956428,0.998309,0.957980,0.977729
Rissbilder_for_Florian_9S6A2807_577_1818_2154_2452,0.543468,0.543468,0.802807,0.627193,0.704217,0.540943,0.676802,0.967719,0.692434,0.807253,0.564356,0.732133,0.989123,0.738076,0.845354,0.590457,0.777121,0.996140,0.779468,0.874584,0.633412,0.832358,0.998596,0.833333,0.908511,0.678082,0.867325,1.000000,0.867325,0.928949
Rissbilder_for_Florian_9S6A2808_19_37_3435_3257,0.500975,0.500975,0.661266,0.673920,0.667533,0.572902,0.693744,0.914056,0.742154,0.819184,0.605661,0.764138,0.953112,0.793986,0.866302,0.636708,0.821150,0.966416,0.845271,0.901793,0.678362,0.885243,0.972425,0.908037,0.939129,0.717458,0.919757,0.977039,0.940077,0.958201
Rissbilder_for_Florian_9S6A2808_222_2951_3443_2623,0.427087,0.427087,0.650658,0.554158,0.598544,0.497260,0.593939,0.903237,0.634298,0.745247,0.540065,0.681768,0.961402,0.700954,0.810775,0.572265,0.750627,0.986837,0.758218,0.857552,0.620143,0.835615,0.999111,0.836237,0.910447,0.666593,0.876837,1.000000,0.876837,0.934377
Rissbilder_for_Florian_9S6A2808_30_709_3501_4305,0.465496,0.465496,0.646211,0.624702,0.635274,0.550838,0.669355,0.927819,0.706125,0.801932,0.588242,0.756869,0.968605,0.775903,0.861611,0.620782,0.827542,0.984540,0.838438,0.905634,0.671007,0.912151,0.991748,0.919127,0.954058,0.719538,0.954704,0.996206,0.958188,0.976827
Rissbilder_for_Florian_9S6A2810_309_181_3327_4094,0.511134,0.511134,0.660562,0.693205,0.676490,0.619243,0.751676,0.940702,0.789064,0.858237,0.663913,0.846485,0.985394,0.857241,0.916861,0.696117,0.903300,0.998692,0.904370,0.949193,0.744046,0.964539,1.000000,0.964539,0.981949,0.787820,0.997483,1.000000,0.997483,0.998740
Rissbilder_for_Florian_9S6A2810_43_528_3225_4185,0.456618,0.456618,0.687485,0.576224,0.626957,0.521348,0.646899,0.963528,0.663137,0.785596,0.560408,0.732029,0.994756,0.734865,0.845285,0.590216,0.791958,0.999285,0.792408,0.883903,0.634344,0.862937,1.000000,0.862937,0.926426,0.676417,0.899900,1.000000,0.899900,0.947313
Rissbilder_for_Florian_9S6A2810_65_655_2748_2720,0.508272,0.508272,0.727823,0.627553,0.673979,0.542139,0.683094,0.914750,0.729536,0.811712,0.578180,0.766522,0.940515,0.805576,0.867832,0.609861,0.830073,0.952447,0.865961,0.907147,0.658650,0.911500,0.965070,0.942597,0.953701,0.705579,0.959839,0.970085,0.989116,0.979508
Rissbilder_for_Florian_9S6A2811_119_80_3414_3691,0.467961,0.467961,0.662401,0.614525,0.637566,0.560668,0.689925,0.928679,0.728527,0.816516,0.610469,0.794729,0.974219,0.811802,0.885625,0.647644,0.872968,0.992849,0.878492,0.932176,0.702461,0.954612,0.999812,0.954784,0.976779,0.754205,0.993366,1.000000,0.993366,0.996672
Rissbilder_for_Florian_9S6A2811_1873_211_2406_2890,0.518789,0.518789,0.735967,0.637425,0.683161,0.575462,0.718628,0.952650,0.745247,0.836281,0.627624,0.824411,0.991533,0.830255,0.903756,0.662685,0.897610,1.000000,0.897610,0.946043,0.713285,0.966594,1.000000,0.966594,0.983013,0.765570,0.997827,1.000000,0.997827,0.998912
Rissbilder_for_Florian_9S6A2812_1545_131_2276_2406,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2812_372_1081_3294_3264,0.430015,0.430015,0.783765,0.487898,0.601413,0.446719,0.605836,0.969986,0.617410,0.754543,0.488408,0.693912,0.986357,0.700637,0.819301,0.519385,0.763804,0.987722,0.771125,0.866087,0.568131,0.859485,0.990450,0.866667,0.924433,0.617723,0.943901,0.995225,0.948195,0.971141
Rissbilder_for_Florian_9S6A2812_6_41_3627_3234,0.459339,0.459339,0.684421,0.582766,0.629516,0.490248,0.620011,0.893475,0.669501,0.765441,0.525144,0.704182,0.938748,0.738095,0.826417,0.552694,0.769008,0.951398,0.800454,0.869423,0.589158,0.860292,0.956724,0.895125,0.924900,0.617686,0.905903,0.963382,0.938209,0.950629
Rissbilder_for_Florian_9S6A2813_90_1297_3435_4044,0.514578,0.514578,0.685905,0.673214,0.679500,0.601557,0.742818,0.968097,0.761457,0.852433,0.638022,0.822651,0.996230,0.825221,0.902697,0.667910,0.887332,0.999710,0.887560,0.940303,0.713695,0.968403,1.000000,0.968403,0.983948,0.755721,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2815_1237_159_3590_2891,0.533400,0.533400,0.692233,0.699219,0.695709,0.613820,0.742991,0.921366,0.793294,0.852547,0.664426,0.834945,0.965840,0.860352,0.910049,0.698883,0.898542,0.984853,0.911133,0.946560,0.750155,0.972026,0.999678,0.972331,0.985815,0.800754,0.997396,1.000000,0.997396,0.998696
Rissbilder_for_Florian_9S6A2816_0_0_3840_5760,0.490006,0.490006,0.623718,0.695652,0.657724,0.638380,0.772665,0.958966,0.799085,0.871755,0.696521,0.872822,0.995897,0.875973,0.932093,0.733262,0.927689,1.000000,0.927689,0.962488,0.784966,0.981236,1.000000,0.981236,0.990529,0.833230,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2816_113_51_3722_4201,0.506755,0.506755,0.637242,0.712211,0.672644,0.634728,0.773545,0.946369,0.809010,0.872315,0.683070,0.860704,0.992005,0.866716,0.925138,0.714133,0.919955,1.000000,0.919955,0.958309,0.761614,0.977662,1.000000,0.977662,0.988705,0.810019,0.999628,1.000000,0.999628,0.999814
Rissbilder_for_Florian_9S6A2816_1644_2004_1934_2558,0.594237,0.594237,0.786004,0.708932,0.745481,0.615537,0.772858,0.952827,0.803607,0.871878,0.657542,0.865131,0.989066,0.873485,0.927690,0.685718,0.920823,1.000000,0.920823,0.958780,0.731254,0.974077,1.000000,0.974077,0.986868,0.779759,0.999718,1.000000,0.999718,0.999859
Rissbilder_for_Florian_9S6A2816_255_1654_2762_3248,0.559778,0.559778,0.725376,0.710315,0.717766,0.612596,0.763900,0.944596,0.799732,0.866149,0.658733,0.852929,0.982558,0.866042,0.920628,0.690482,0.916509,0.998290,0.917950,0.956436,0.738236,0.979906,1.000000,0.979906,0.989851,0.790346,0.999330,1.000000,0.999330,0.999665
Rissbilder_for_Florian_9S6A2816_375_1185_3365_3750,0.557973,0.557973,0.694289,0.739712,0.716281,0.653924,0.794853,0.961043,0.821316,0.885702,0.698668,0.880054,0.995048,0.883925,0.936201,0.728730,0.926134,1.000000,0.926134,0.961651,0.770478,0.977137,1.000000,0.977137,0.988436,0.815112,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2816_48_1105_3458_4373,0.501660,0.501660,0.638380,0.700812,0.668141,0.620320,0.751617,0.945775,0.785466,0.858198,0.672188,0.854995,0.993662,0.859683,0.921830,0.705906,0.911867,1.000000,0.911867,0.953902,0.754649,0.974874,1.000000,0.974874,0.987277,0.804103,0.999613,1.000000,0.999613,0.999807
Rissbilder_for_Florian_9S6A2817_266_1535_2877_3827,0.524687,0.524687,0.685746,0.690784,0.688256,0.606311,0.750287,0.950939,0.780499,0.857330,0.651254,0.841181,0.986077,0.851291,0.913740,0.681949,0.902724,0.995138,0.906723,0.948875,0.727800,0.970837,1.000000,0.970837,0.985203,0.776837,0.999332,1.000000,0.999332,0.999666
Rissbilder_for_Florian_9S6A2817_362_2779_2835_2376,0.589574,0.589574,0.762697,0.722020,0.741802,0.632706,0.775807,0.971404,0.793939,0.873752,0.663629,0.851778,0.994025,0.856162,0.919957,0.688321,0.901471,0.999573,0.901818,0.948183,0.725881,0.955556,1.000000,0.955556,0.977273,0.763639,0.991515,1.000000,0.991515,0.995740
Rissbilder_for_Florian_9S6A2817_378_2811_2792_2576,0.595785,0.595785,0.737651,0.755969,0.746698,0.659768,0.797456,0.957596,0.826648,0.887316,0.691789,0.869946,0.989282,0.878223,0.930451,0.714225,0.927563,0.999068,0.928367,0.962421,0.750828,0.976600,1.000000,0.976600,0.988161,0.786360,0.998567,1.000000,0.998567,0.999283
Rissbilder_for_Florian_9S6A2817_515_925_2769_3395,0.504130,0.504130,0.714917,0.630973,0.670327,0.570247,0.703376,0.951602,0.729471,0.825861,0.617067,0.796527,0.985856,0.805734,0.886741,0.649237,0.865502,0.994696,0.869514,0.927902,0.699944,0.953183,0.999779,0.953384,0.976030,0.754539,0.991028,1.000000,0.991028,0.995494
Rissbilder_for_Florian_9S6A2817_67_221_2558_2411,0.422272,0.422272,0.893987,0.444532,0.593799,0.398887,0.560189,1.000000,0.560189,0.718104,0.439503,0.634933,1.000000,0.634933,0.776708,0.472446,0.709677,1.000000,0.709677,0.830189,0.523460,0.804878,1.000000,0.804878,0.891892,0.574033,0.888277,1.000000,0.888277,0.940833
Rissbilder_for_Florian_9S6A2818_205_138_2610_2193,0.593103,0.593103,0.798591,0.697427,0.744589,0.613871,0.767689,0.970861,0.785794,0.868579,0.642826,0.843820,0.993596,0.848434,0.915295,0.670418,0.907998,1.000000,0.907998,0.951781,0.714421,0.967841,1.000000,0.967841,0.983658,0.754990,0.996085,1.000000,0.996085,0.998039
Rissbilder_for_Florian_9S6A2818_208_545_3096_3152,0.545396,0.545396,0.743133,0.672099,0.705833,0.593161,0.744674,0.959130,0.769078,0.853654,0.637702,0.831162,0.989673,0.838434,0.907797,0.671656,0.891018,0.998901,0.891892,0.942369,0.727961,0.961244,0.999780,0.961447,0.980239,0.774310,0.997198,0.999780,0.997417,0.998597
